c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct,ip2,rank_R,rank_S,score,rank,net_of_structure_R
parabolic_sar_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,adx_dmi_exit,chop,A,101,24.61022273466647,0.243665571630361,0.3762376237623762,1.5632121590964922,2.887673806079196,11.561455897156105,11.399297577794444,4.016710664767159,2.158924492207887,0.0914254220393794,6,1.182888671830351,0.1971481119717252,0.3333333333333333,1.3566020415971562,1.941484600361214,9.16585494367703,2.317111328169652,1.314597841365192,0.5105014409319497,1.902123212084233,25.793111406496827,0.0458606429130687,25,1.0,2.25,1.5,2.0,0.05,"{""base"": {""ma_length"": 20}, ""c1"": {""sar_increment"": 0.024657, ""sar_maximum"": 0.246569, ""sar_start"": 0.02}, ""c2"": {""atr_mult"": 3, ""atr_period"": 22}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 80, ""slowEma"": 32}}",470.0,283.0,376.5,390,0.2186562679919636
waddah_attar_explosion_signals,vortex_signals,variance_volume_signals,vidya,adx_dmi_exit,chop,A,171,33.34815759342618,0.1950184654586326,0.3099415204678362,1.479616974368147,2.253044323913707,8.802523120292744,5.025271398965312,1.8979623157237728,6.636090858752914,0.0899599922902907,5,8.651820201876554,1.7303640403753109,0.8,21.31030330845099,15.717755326980416,,0.4259818315109349,0.2460445864467254,20.31030330845099,0.3467478438062452,41.99997779530273,0.2059958279988465,7,1.0,3.0,1.5,2.0,0.05,"{""base"": {""vda_length"": 4}, ""c1"": {""bbLen"": 5, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 15, ""slowEma"": 32}, ""c2"": {""period"": 92}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 16}}",344.0,410.0,377.0,391,0.1700091618202352
schaff_trend_cycle_signals,glitch_index_signals,damiani_volatmeter_volume_signals,vidya,adx_dmi_exit,chop,A,129,29.402070609997303,0.2279230279844752,0.3875968992248062,1.6068485335798568,2.815867258431888,10.065544593223876,7.961229525564782,3.4918708306433976,3.693157007417328,0.0884291461811521,20,17.59375348442376,0.8796876742211881,0.55,5.170476442829404,9.323315900196665,33.72440686058937,1.930529399898832,0.719165411269413,9.11343462852508,0.1477797220645306,46.99582409442106,0.374368442801971,24,1.0,2.6,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 25, ""macdFast"": 5, ""macdSlow"": 62, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""length"": 30, ""multiplier"": 1, ""smooth"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 62, ""threshold"": 1.4, ""viscosity"": 7}}",408.0,347.0,377.5,392,0.2029137243460778
center_of_gravity_signals,vortex_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,A,361,40.23047917423466,0.1114417705657469,0.3573407202216066,1.224664024277917,1.4660428798354257,6.396625883870333,16.21668434493822,5.704481490681045,2.480807933268552,0.0422565188109608,14,7.868750906207112,0.5620536361576509,0.5714285714285714,2.3729556641900658,6.535133955992784,81.32118903578984,2.9999999999999964,1.1092058045921491,2.6229169687357072,0.2160444548650017,48.09923008044177,0.1635941135242146,27,1.0,1.7,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""length"": 10, ""signal_length"": 13}, ""c2"": {""period"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 20}}",240.0,519.0,379.5,393,0.08643246692734949
aroon_signals,bears_bulls_impulse_signals,choppiness_index_volume_signals,ema_baseline,adx_dmi_exit,chop,A,115,25.441869061971655,0.2212336440171448,0.2782608695652174,1.4286164112635844,2.2825004724952853,11.007190565236357,13.589624088304646,5.571419642176593,1.872153997538987,0.1041590141646082,8,10.249999999999991,1.281249999999999,0.625,4.416666666666673,10.766874931779643,,1.9999999999999956,0.866025403784436,5.125000000000007,0.2585365853658543,35.691869061971644,0.2871802533569469,27,1.0,2.65,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""length"": 71}, ""c2"": {""length"": 7}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 61.8, ""length"": 11}}",458.0,303.0,380.5,394,0.1962243403787474
polychromatic_momentum_signals,linreg_slope_signals,efficiency_ratio_volume_signals,alma_baseline,adx_dmi_exit,chop,A,308,40.35797023779999,0.131032370901948,0.422077922077922,1.42976583976427,1.9514395889221403,6.30925123684519,9.496327476241223,2.9527287237965454,4.249850306739235,0.0743347592141825,10,12.1338502169568,1.21338502169568,0.7,11.033062955296415,13.134432925916268,93.67063000553313,0.5565427228350943,0.239188086440972,21.80219005496206,0.2472422146605681,52.49182045475679,0.2311569709687451,49,1.0,3.0,1.5,2.0,0.05,"{""base"": {""length"": 11, ""offset"": 1.04792, ""sigma"": 6}, ""c1"": {""len"": 26}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 5}}",239.0,525.0,382.0,395,0.1060230672635506
polychromatic_momentum_signals,bears_bulls_impulse_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,129,27.03576269057426,0.2095795557408857,0.3953488372093023,1.549134233218762,3.076592073410936,10.21635566489194,6.85543354934623,2.685187520873299,3.943698454075531,0.0563627348430897,3,4.571428571428561,1.5238095238095204,1.0,inf,9446369038376124.0,,0.0,0.0,,0.3333333333333338,31.607191262002814,0.1446325468636053,36,1.05,1.6,1.5,2.0,0.05,"{""base"": {""length"": 5}, ""c1"": {""len"": 61}, ""c2"": {""length"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 57}}",430.0,334.0,382.0,396,0.18457025210248829
ssl_channel_signals,schaff_trend_cycle_signals,efficiency_ratio_volume_signals,fantail_vma,adx_dmi_exit,chop,A,274,38.43716992298441,0.1402816420546876,0.2846715328467153,1.2861790299644589,1.5986768983221753,6.814017157651996,14.283495408090536,5.644530643575484,2.69101986767277,0.0650412089393989,13,12.047126739115264,0.9267020568550204,0.5384615384615384,3.2093172099805245,8.28966242157434,65.86096389516923,2.0000000000000133,0.7998045387476894,6.023563369557592,0.2075183613602131,50.48429666209968,0.2386311692078986,45,1.0,2.5,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 17, ""fma_weighting"": 19}, ""c1"": {""len"": 66}, ""c2"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 4, ""lowerBand"": 25, ""macdFast"": 23, ""macdSlow"": 50, ""stc_midline"": 27, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.243339, ""length"": 10}}",266.0,499.0,382.5,397,0.1152723384162902
ehlers_reverse_ema_signals,kase_peak_oscillator_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,chop,A,125,23.5514385735642,0.1884115085885135,0.264,1.3121522548382507,1.7544759907717091,11.719349544594523,8.787398570706864,3.7200139216264354,2.6801377431625597,0.1273807538605067,13,11.457923640149064,0.8813787415499281,0.4615384615384615,2.7514200400452307,6.846951521645585,112.21378475744628,2.866924570435179,1.4243944351353524,3.996590548041462,0.2618275434728742,35.009362213713274,0.3272817016832418,50,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""alpha"": 0.081113}, ""c2"": {""long_cycle"": 428, ""sharpness"": 40, ""short_cycle"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 2, ""fastEma"": 5, ""sensitivity"": 35, ""slowEma"": 4}}",490.0,276.0,383.0,398,0.1634022049501161
vortex_signals,polychromatic_momentum_signals,waddah_attar_explosion_volume_signals,rma_baseline,adx_dmi_exit,chop,A,111,25.98314782227794,0.2340824128133147,0.3063063063063063,1.5372339653792026,2.4611294006740527,10.69807361933906,7.584592320437465,2.5995048800978737,3.4257804143623742,0.1154594516615041,6,4.253213423636732,0.7088689039394552,0.5,2.955051541875331,6.109410621870729,34.19258752438203,1.0,0.4339609382986213,4.253213423636732,0.7053490387592253,30.236361245914676,0.1406655182164618,3,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""period"": 61}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 16, ""sensitivity"": 150, ""slowEma"": 40}}",448.0,319.0,383.5,399,0.2090731091749173
coppock_curve_signals,supertrend_signals,waddah_attar_explosion_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,156,30.85525296268927,0.197790083094162,0.3525641025641026,1.4884773634486903,2.678253379331392,9.451781621509342,11.078741070493912,3.908409534918712,2.785086569526052,0.0583369062693024,9,8.794508056962153,0.9771675618846836,0.6666666666666666,5.3852123602354185,12.422078200920833,40.87580998255736,1.750927083421356,0.6774583971818645,5.022772301732554,0.2046731878965124,39.64976101965143,0.2218048187630531,2,1.0,1.8,1.5,2.0,0.05,"{""base"": {""length"": 132, ""lsma_offset"": 0}, ""c1"": {""long_roc"": 92, ""short_roc"": 72, ""smooth_len"": 66}, ""c2"": {""atr_period"": 12, ""factor"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""bbLen"": 37, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 150, ""slowEma"": 400}}",389.0,380.0,384.5,400,0.1727807794557646
adx_dmi_signals,supertrend_signals,variance_volume_signals,alma_baseline,adx_dmi_exit,chop,A,147,30.04911324405959,0.2044157363541469,0.3265306122448979,1.4893715651589452,2.322661039866626,9.577404828655856,11.922131538129817,4.645561421483998,2.5204480547757235,0.0948447289226887,7,2.7673855441267294,0.3953407920181042,0.2857142857142857,1.9436581541035385,3.675439057052051,15.90847795212364,1.0000000000000098,0.5984094920163698,2.7673855441267023,1.0298528898687842,32.81649878818632,0.084329091960382,19,1.0,2.85,1.5,2.0,0.05,"{""base"": {""length"": 9, ""offset"": 0.689461, ""sigma"": 2}, ""c1"": {""adx_smoothing"": 2, ""adx_threshold"": 25, ""di_length"": 14}, ""c2"": {""atr_period"": 8, ""factor"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 25}}",396.0,373.0,384.5,401,0.1794064327157495
aroon_signals,fisher_transform_signals,chaikin_volatility_volume_signals,wma_baseline,adx_dmi_exit,chop,A,307,38.4812592593712,0.1253461213660299,0.247557003257329,1.219839457327588,1.2727676822573395,6.716543755485545,18.768653832976742,7.664800856811747,2.050294048886936,0.0730101837517084,27,29.55678042560053,1.094695571318538,0.5555555555555556,3.974887717746749,9.464850555159858,51.70320684435155,2.655330962194803,0.8152882384032696,11.131109773664498,0.0950551368947599,68.03803968497174,0.4344155205301871,49,1.05,2.95,1.5,2.0,0.05,"{""base"": {""ma_length"": 200}, ""c1"": {""length"": 25}, ""c2"": {""length"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 12, ""roc_len"": 10}}",264.0,506.0,385.0,402,0.1003368177276325
aroon_signals,glitch_index_signals,efficiency_ratio_volume_signals,vidya,adx_dmi_exit,chop,A,160,30.087452059865164,0.1880465753741572,0.4375,1.733756050892447,3.1185194961830884,9.491841408355643,6.5223483917538765,2.948294889449782,4.6129783710886025,0.0717333384362571,19,11.230956692522147,0.5911029838169553,0.5789473684210527,3.1782795993844757,7.15923890520342,23.75020982249452,2.0000000000000036,0.756823837800496,5.615478346261065,0.1921718194080476,41.31840875238731,0.2718148406882499,12,1.39,3.0,1.5,2.0,0.05,"{""base"": {""vda_length"": 2}, ""c1"": {""length"": 71}, ""c2"": {""length"": 11, ""multiplier"": 1, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 19}}",394.0,377.0,385.5,403,0.1630372717357598
bears_bulls_impulse_signals,chandelier_exit_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,chop,A,142,28.564999736561823,0.2011619699757874,0.3098591549295774,1.4551052711066697,2.3124873669624737,9.845217263745988,14.818833933232847,5.022272624159119,1.9276145387189811,0.0882807335442432,17,3.763886268971031,0.2214050746453548,0.2941176470588235,1.5615319541679489,2.5501372871764927,8.454608662101377,3.5467827619835175,1.4057413039619615,1.061211391155544,0.6699828183501885,32.32888600553286,0.116424867480026,2,1.15,2.9,1.5,2.0,0.05,"{""base"": {""length"": 100}, ""c1"": {""length"": 13}, ""c2"": {""atr_mult"": 30, ""atr_period"": 145}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}",414.0,358.0,386.0,404,0.17615266633739
dspo_signals,bears_bulls_impulse_signals,chaikin_volatility_volume_signals,kama_baseline,adx_dmi_exit,chop,A,112,22.23785383979732,0.1985522664267618,0.3392857142857143,1.366767901737838,2.0321882596022025,12.022752419157944,14.471840963697968,6.095520187532049,1.536629230211974,0.1236630126185357,8,7.204392041605812,0.9005490052007264,0.5,2.898086451650769,7.226372150212544,139.88580137278373,2.0000000000000036,1.0737904788789392,3.6021960208028996,0.381711598163812,29.44224588140313,0.2446957365489697,18,1.0,2.75,1.5,2.0,0.05,"{""base"": {""fast_length"": 2, ""length"": 12, ""slow_length"": 30}, ""c1"": {""len"": 14}, ""c2"": {""length"": 7}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 4, ""roc_len"": 15}}",508.0,264.0,386.0,405,0.1735429627883644
kase_peak_oscillator_signals,parabolic_sar_signals,vertical_horizontal_filter_volume_signals,frama_baseline,adx_dmi_exit,chop,A,192,33.5899603663082,0.1749477102411885,0.3645833333333333,1.4200170169582076,2.286557364966995,8.247513506304998,12.332709588975906,4.0164028626325505,2.7236480453844427,0.0595416004719698,21,11.691830353458052,0.5567538263551454,0.4285714285714285,2.8534426004011135,6.750598620362365,24.128723289405375,2.4109664972489364,0.9585593443214842,4.849437089565186,0.171059615093412,45.28179071976625,0.2582015898137698,2,1.0,2.0,1.5,2.0,0.05,"{""base"": {""length"": 8}, ""c1"": {""long_cycle"": 53, ""sharpness"": 40, ""short_cycle"": 8}, ""c2"": {""sar_increment"": 0.010673, ""sar_maximum"": 0.162226, ""sar_start"": 0.024657}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 35, ""vhf_threshold"": 0.35}}",340.0,439.0,389.5,406,0.1499384066027911
aroon_signals,dpo_signals,chaikin_volatility_volume_signals,lsma_baseline,adx_dmi_exit,chop,A,454,43.99910078725264,0.0969143189146534,0.381057268722467,1.2507078601902115,1.553281811843179,4.748076082913417,8.940714284736796,2.8902417636415696,4.921206447941863,0.0324681960087995,17,0.2711873078547293,0.0159521945796899,0.3529411764705882,1.0326722199082154,0.2274641166271389,0.6951802511967139,5.871669835002429,3.5055928624727413,0.0461857215196462,5.26784029780885,44.270288095107375,0.006125718162758,45,1.05,1.5,1.5,2.0,0.05,"{""base"": {""length"": 57, ""lsma_offset"": 0}, ""c1"": {""length"": 250}, ""c2"": {""len"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 5, ""roc_len"": 6}}",205.0,579.0,392.0,407,0.07190501527625598
supertrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,frama_baseline,adx_dmi_exit,chop,A,288,37.63861817033205,0.130689646424764,0.375,1.2754458289787494,1.7172328100997152,6.684106908223795,10.139663922528571,3.631756895199721,3.712018313220972,0.0468110905116481,16,8.212880947181242,0.5133050591988276,0.5,2.3961887625089644,6.192750959217392,21.281799081996457,2.061984714578707,0.7159820999386741,3.982997977198512,0.2145294414025901,45.8514991175133,0.1791191368930459,32,1.05,1.85,1.5,2.0,0.05,"{""base"": {""length"": 28}, ""c1"": {""atr_period"": 12, ""factor"": 3}, ""c2"": {""cci_length"": 14, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 15}}",278.0,507.0,392.5,408,0.1056803427863666
laguerre_filter_signals,ichimoku_signals,efficiency_ratio_volume_signals,vidya,adx_dmi_exit,chop,A,122,25.3668857940601,0.2079252933939352,0.3770491803278688,1.4548851193505388,2.405198373013289,10.407614882243232,7.68389991972132,2.8963530061878875,3.3013035124200454,0.0976150756657054,3,-1.2560125123582506,-0.4186708374527502,0.3333333333333333,0.2321339260173497,-9.29533812409601,-25.801829761728463,0.6357181999769241,0.3670320738854215,-1.9757378542943125,0.7961704124447244,24.11087328170185,-0.0520931986860658,49,1.05,2.6,1.5,2.0,0.05,"{""base"": {""vda_length"": 4}, ""c1"": {""alpha"": 0.246569}, ""c2"": {""base_len"": 74, ""conversion_len"": 9, ""displacement"": 260, ""span_b_len"": 12}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 5}}",461.0,328.0,394.5,409,0.1829159897555378
ehlers_reverse_ema_signals,lemantrend_signals,chaikin_volatility_volume_signals,hma_baseline,adx_dmi_exit,chop,A,120,25.14803709378083,0.2095669757815069,0.375,1.4405998408212946,2.30145403910822,10.456719937465838,15.337569667105669,7.461763209846281,1.6396363726200749,0.1053760176238711,12,15.21308015823194,1.2677566798526618,0.6666666666666666,5.296084277412292,11.596886832519209,123.74783799619313,2.4507829694966023,0.9367317339594832,6.207436703934968,0.1741922064721436,40.361117252012775,0.3769241585470054,6,1.0,2.65,1.5,2.0,0.05,"{""base"": {""ma_length"": 37}, ""c1"": {""alpha"": 0.035112}, ""c2"": {""fast_period"": 18, ""medium_period"": 21, ""slow_period"": 13, ""smooth"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 43, ""roc_len"": 6}}",463.0,326.0,394.5,410,0.1845576721431095
dspo_signals,halftrend_signals,efficiency_ratio_volume_signals,hma_baseline,adx_dmi_exit,chop,A,294,39.5196518121916,0.1344205843952095,0.5918367346938775,1.5144312439254264,2.690506709861934,5.709451811351897,5.952273730257602,2.062139607438677,6.639421102443364,0.0667697221781853,15,7.645290942975196,0.5096860628650131,0.6666666666666666,3.826854237133723,8.687354994016532,18.51608257642767,1.3877261828775818,0.5117110764900816,5.509221514522382,0.2499695811487557,47.164942755166805,0.162096898593981,24,1.0,3.0,1.5,2.0,0.05,"{""base"": {""ma_length"": 3}, ""c1"": {""len"": 40}, ""c2"": {""amplitude"": 216}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 10}}",248.0,547.0,397.5,411,0.10941128075681211
j_tpo_signals,halftrend_signals,vertical_horizontal_filter_volume_signals,frama_baseline,adx_dmi_exit,chop,A,202,33.603962429412164,0.1663562496505552,0.2821782178217821,1.371119050384361,1.8872827811773116,7.767767041840595,9.344793385059036,3.3564755586181128,3.596009140570193,0.081835587269704,7,5.4840962727021525,0.783442324671736,0.5714285714285714,5.283001872492345,8.47062523265026,24.926688131239644,0.1904701236890682,0.0796170829142204,28.792422488550653,0.5014499861515038,39.08805870211432,0.1403010652049985,36,1.0,2.75,1.5,2.0,0.05,"{""base"": {""length"": 5}, ""c1"": {""ema_len"": 200, ""len"": 49}, ""c2"": {""amplitude"": 50}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 28, ""vhf_threshold"": 0.35}}",339.0,457.0,398.0,412,0.1413469460121578
didi_index_signals,trend_direction_force_index_signals,vertical_horizontal_filter_volume_signals,frama_baseline,adx_dmi_exit,chop,A,126,25.92566938146012,0.205759280805239,0.3412698412698413,1.5299824540765772,2.568773280397863,10.023396706871004,7.897275832144333,2.6718269767610425,3.282862335380854,0.0948223668659192,20,11.469650997739231,0.5734825498869617,0.4,2.73020509160525,6.118300439910265,21.990910258864258,3.549438862415583,1.409065918205625,3.2313983822032992,0.2143337520747492,37.39532037919935,0.3067135374542499,29,1.2,2.95,1.5,2.0,0.05,"{""base"": {""length"": 8}, ""c1"": {""long_p"": 20, ""medium"": 8}, ""c2"": {""fhigh"": 0.093691, ""flow"": -0.026683, ""lookback"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 35, ""vhf_threshold"": 0.35}}",449.0,349.0,399.0,413,0.1807499771668416
dspo_signals,fisher_transform_signals,efficiency_ratio_volume_signals,ema_baseline,adx_dmi_exit,chop,A,217,32.931148878107464,0.1517564464428915,0.3870967741935484,1.3288688010011895,1.8171074245363612,8.006686352400303,10.61155119653037,3.981125756428032,3.103330348995053,0.0733854344290209,6,6.843733453875947,1.1406222423126575,0.6666666666666666,11.013754979874612,12.660392112744988,40.26784292317664,0.6596738999906409,0.2693107419348085,10.374419018204362,0.3531210972715474,39.77488233198341,0.1720616895043037,9,1.2,2.9,1.5,2.0,0.05,"{""base"": {""ma_length"": 11}, ""c1"": {""len"": 17}, ""c2"": {""length"": 28}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",352.0,446.0,399.0,414,0.1267471428044941
fx_sniper_ergodic_cci_signals,relative_vigor_index_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,A,129,26.135362062330938,0.2025997059095421,0.3488372093023256,1.4763607861957082,2.675073899074852,9.945736307169554,6.51661169423306,2.778432076397827,4.0105753248209774,0.068872204475574,7,2.139509128576806,0.305644161225258,0.4285714285714285,1.6561923381932142,3.4118608467903275,13.122084513069938,2.2604908714231837,1.1147489286015868,0.9464798799341274,0.8413144753429254,28.27487119090774,0.0756682184025227,50,1.0,1.8,1.5,2.0,0.05,"{""base"": {""mci_length"": 61}, ""c1"": {""cci_length"": 40, ""ema1_length"": 5, ""ema2_length"": 3, ""trigger_length"": 5}, ""c2"": {""len"": 2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 87}}",446.0,353.0,399.5,415,0.1775904022711447
polychromatic_momentum_signals,trend_direction_force_index_signals,efficiency_ratio_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,98,21.83240637147981,0.2227796568518347,0.4795918367346938,1.558154065937455,2.6827076739865734,11.457495848228463,11.179498165414492,4.264853436455405,1.95289681597889,0.132830066949851,2,2.7589905654103357,1.379495282705168,0.5,20.56599977468842,10.183984283330714,,0.1410094345896655,0.0997087274096334,19.56599977468841,1.0511090673369858,24.591396936890145,0.112193324051124,9,1.0,2.9,1.5,2.0,0.05,"{""base"": {""cutoff_period"": 15}, ""c1"": {""len"": 14}, ""c2"": {""fhigh"": 0.040557, ""flow"": -0.061642, ""lookback"": 16}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.562145, ""length"": 5}}",512.0,287.0,399.5,416,0.1977703532134373
didi_index_signals,schaff_trend_cycle_signals,vertical_horizontal_filter_volume_signals,super_smoother_2pole_baseline,adx_dmi_exit,chop,A,130,27.883529095733874,0.214488685351799,0.4384615384615384,1.6573198269693918,3.486953705955115,9.456744093249805,4.608359817125603,1.7374923981125563,6.050640618840787,0.0489047264768579,5,0.4765890164559367,0.0953178032911873,0.4,1.2117529949523551,1.2635245960436725,3.497596849001442,1.2506837108167927,0.5704475554108964,0.3810627837670384,2.861241691587419,28.36011811218981,0.0168049023833609,24,1.1,1.5,1.5,2.0,0.05,"{""base"": {""cutoff_period"": 15}, ""c1"": {""long_p"": 37, ""medium"": 8}, ""c2"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 2, ""lowerBand"": 25, ""macdFast"": 5, ""macdSlow"": 18, ""stc_midline"": 62, ""upperBand"": 75}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""length"": 23, ""vhf_threshold"": 0.35}}",422.0,379.0,400.5,417,0.1894793817134016
aroon_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,A,125,25.536132912936363,0.2042890633034909,0.312,1.4237499683525303,2.177112071275363,10.07636202670218,11.92063456202252,4.671910455251757,2.142178990562375,0.1076905422358181,7,8.916657070349842,1.2738081529071204,0.5714285714285714,5.279975679206676,10.834749510913609,38.20832765291991,1.0833429296501524,0.4106750448339635,8.230687464060274,0.3084115468727016,34.45278998328621,0.2588079825951833,16,1.0,2.75,1.5,2.0,0.05,"{""base"": {""fma_adx_length"": 6, ""fma_ma_length"": 11, ""fma_weighting"": 8}, ""c1"": {""length"": 25}, ""c2"": {""cci_length"": 26, ""ema1_length"": 4, ""ema2_length"": 3, ""trigger_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 25}}",456.0,345.0,400.5,418,0.1792797596650935
