generation,block,pair,state,n_runs,median,mean,longest,share
g4_twoscore12,oos,AUDUSD,strong trending,12,11.5,15.25,35,0.06647293861242282
g4_twoscore12,oos,AUDUSD,medium trend-in-range,11,10.0,12.454545454545455,30,0.0497638939338903
g4_twoscore12,oos,AUDUSD,medium trending,12,9.5,11.583333333333334,30,0.050490374137304755
g4_twoscore12,oos,AUDUSD,weak trending,5,7.0,13.8,40,0.025063567017798764
g4_twoscore12,oos,AUDUSD,weak trend-in-range,4,14.0,13.0,16,0.01888848528877588
g4_twoscore12,oos,CADCHF,medium ranging,27,12.0,15.555555555555555,49,0.15256084271703596
g4_twoscore12,oos,CADCHF,strong trending,20,14.5,15.95,36,0.11587359244460589
g4_twoscore12,oos,CADCHF,strong neither,4,14.0,14.0,19,0.020341445695604796
g4_twoscore12,oos,CADCHF,strong ranging,16,17.5,16.5,29,0.09589538685070832
g4_twoscore12,oos,CADCHF,medium neither,12,15.0,16.25,33,0.07083181983290955
g4_twoscore12,oos,CADCHF,weak neither,18,13.5,19.5,60,0.1274972756992372
g4_twoscore12,oos,CADCHF,weak trending,7,22.0,19.857142857142858,28,0.050490374137304755
g4_twoscore12,oos,CADCHF,weak ranging,27,16.0,19.37037037037037,55,0.1899745731928805
g4_twoscore12,oos,CADCHF,strong trend-in-range,10,11.0,15.9,39,0.057755176171449325
g4_twoscore12,oos,CADCHF,medium trending,13,11.0,12.23076923076923,25,0.057755176171449325
g4_twoscore12,oos,CADCHF,weak trend-in-range,4,23.5,21.0,27,0.030512168543407193
g4_twoscore12,oos,CADCHF,medium trend-in-range,5,15.0,16.8,37,0.030512168543407193
g4_twoscore12,oos,CADJPY,medium trend-in-range,17,11.0,12.235294117647058,25,0.07555394115510353
g4_twoscore12,oos,CADJPY,strong trending,17,16.0,21.235294117647058,47,0.13112967671630948
g4_twoscore12,oos,CADJPY,strong trend-in-range,16,17.0,19.0625,37,0.11078823102070469
g4_twoscore12,oos,CADJPY,medium trending,28,9.0,12.607142857142858,43,0.12822375590265164
g4_twoscore12,oos,CADJPY,weak trending,11,22.0,20.636363636363637,34,0.08245550308754086
g4_twoscore12,oos,CADJPY,medium ranging,20,11.0,13.55,30,0.09843806756265892
g4_twoscore12,oos,CADJPY,weak ranging,20,13.0,18.7,40,0.13585179803850345
g4_twoscore12,oos,CADJPY,strong ranging,8,10.5,12.5,29,0.03632401017072285
g4_twoscore12,oos,CADJPY,weak neither,17,15.0,17.176470588235293,34,0.10606610969851071
g4_twoscore12,oos,CADJPY,weak trend-in-range,5,13.0,12.4,22,0.022520886305848167
g4_twoscore12,oos,CADJPY,medium neither,15,12.0,11.066666666666666,15,0.060297856883399926
g4_twoscore12,oos,CADJPY,strong neither,2,17.0,17.0,18,0.012350163458045769
g4_twoscore12,oos,CHFJPY,medium ranging,17,9.0,15.882352941176471,51,0.09807482746095168
g4_twoscore12,oos,CHFJPY,strong trend-in-range,12,11.0,12.666666666666666,31,0.05521249545949873
g4_twoscore12,oos,CHFJPY,strong trending,25,19.0,18.48,39,0.16781692698873957
g4_twoscore12,oos,CHFJPY,medium trending,29,12.0,14.89655172413793,39,0.1569197239375227
g4_twoscore12,oos,CHFJPY,weak trending,14,9.0,10.714285714285714,21,0.05448601525608427
g4_twoscore12,oos,CHFJPY,weak neither,20,11.5,15.35,37,0.11151471122411914
g4_twoscore12,oos,CHFJPY,weak trend-in-range,8,17.0,20.5,47,0.05957137667998547
g4_twoscore12,oos,CHFJPY,medium trend-in-range,15,12.0,13.4,27,0.07301126044315293
g4_twoscore12,oos,CHFJPY,medium neither,13,8.0,11.0,25,0.05194333454413367
g4_twoscore12,oos,CHFJPY,strong neither,6,13.5,13.166666666666666,19,0.02869596803487105
g4_twoscore12,oos,CHFJPY,weak ranging,14,19.5,20.357142857142858,41,0.10352342898656011
g4_twoscore12,oos,CHFJPY,strong ranging,8,9.5,13.5,31,0.03922993098438068
g4_twoscore12,oos,EURAUD,medium neither,18,10.5,13.333333333333334,32,0.08717762440973484
g4_twoscore12,oos,EURAUD,strong trending,20,12.5,16.6,45,0.12059571376679985
g4_twoscore12,oos,EURAUD,strong trend-in-range,12,21.0,21.0,39,0.09153650563022157
g4_twoscore12,oos,EURAUD,medium trend-in-range,18,10.5,12.222222222222221,35,0.07991282237559026
g4_twoscore12,oos,EURAUD,weak trending,11,20.0,20.09090909090909,47,0.08027606247729749
g4_twoscore12,oos,EURAUD,medium ranging,21,10.0,13.571428571428571,40,0.10352342898656011
g4_twoscore12,oos,EURAUD,weak ranging,20,18.0,21.25,46,0.1543770432255721
g4_twoscore12,oos,EURAUD,strong ranging,13,12.0,14.461538461538462,28,0.06828913912095895
g4_twoscore12,oos,EURAUD,medium trending,16,12.5,12.625,25,0.07337450054486015
g4_twoscore12,oos,EURAUD,weak neither,12,13.0,17.666666666666668,48,0.07700690156193243
g4_twoscore12,oos,EURAUD,weak trend-in-range,5,9.0,13.0,22,0.02361060661096985
g4_twoscore12,oos,EURAUD,strong neither,9,12.0,12.333333333333334,25,0.04031965128950236
g4_twoscore12,oos,EURCAD,weak neither,18,17.0,20.11111111111111,49,0.1314929168180167
g4_twoscore12,oos,EURCAD,medium ranging,25,13.0,17.2,44,0.15619324373410826
g4_twoscore12,oos,EURCAD,strong ranging,17,14.0,15.941176470588236,34,0.09843806756265892
g4_twoscore12,oos,EURCAD,medium trending,13,12.0,13.23076923076923,27,0.0624772974936433
g4_twoscore12,oos,EURCAD,medium neither,13,9.0,12.461538461538462,32,0.05884489647657101
g4_twoscore12,oos,EURCAD,weak trend-in-range,7,15.0,17.142857142857142,34,0.04358881220486742
g4_twoscore12,oos,EURCAD,weak ranging,19,17.0,24.31578947368421,78,0.16781692698873957
g4_twoscore12,oos,EURCAD,strong trending,12,16.0,17.166666666666668,33,0.07482746095168907
g4_twoscore12,oos,EURCAD,strong neither,8,15.0,14.625,28,0.04249909189974573
g4_twoscore12,oos,EURCAD,weak trending,8,11.0,13.125,30,0.03814021067925899
g4_twoscore12,oos,EURCAD,medium trend-in-range,10,12.0,13.1,32,0.04758445332364693
g4_twoscore12,oos,EURCAD,strong trend-in-range,9,23.0,23.88888888888889,40,0.07809662186705413
g4_twoscore12,oos,EURCHF,medium trending,26,13.0,14.615384615384615,38,0.13803123864874683
g4_twoscore12,oos,EURCHF,weak ranging,13,19.0,20.46153846153846,36,0.09662186705412278
g4_twoscore12,oos,EURCHF,weak neither,11,23.0,23.90909090909091,41,0.0955321467490011
g4_twoscore12,oos,EURCHF,medium ranging,23,17.0,21.043478260869566,71,0.17580820922629858
g4_twoscore12,oos,EURCHF,strong trend-in-range,8,12.0,14.0,26,0.04068289139120959
g4_twoscore12,oos,EURCHF,strong ranging,8,21.0,20.125,37,0.058481656374863786
g4_twoscore12,oos,EURCHF,strong trending,22,25.0,23.454545454545453,48,0.1874318924809299
g4_twoscore12,oos,EURCHF,medium trend-in-range,9,10.0,17.88888888888889,38,0.058481656374863786
g4_twoscore12,oos,EURCHF,medium neither,16,12.5,18.75,59,0.10897203051216854
g4_twoscore12,oos,EURCHF,weak trending,4,13.5,15.25,24,0.022157646204140936
g4_twoscore12,oos,EURCHF,weak trend-in-range,3,8.0,9.666666666666666,15,0.010533962949509626
g4_twoscore12,oos,EURCHF,strong neither,3,7.0,6.666666666666667,8,0.00726480203414457
g4_twoscore12,oos,EURGBP,weak neither,16,21.5,22.875,43,0.13294587722484563
g4_twoscore12,oos,EURGBP,medium neither,16,10.5,11.5,25,0.06683617871413004
g4_twoscore12,oos,EURGBP,strong neither,5,13.0,12.4,16,0.022520886305848167
g4_twoscore12,oos,EURGBP,strong trending,6,22.0,22.166666666666668,38,0.04831093352706139
g4_twoscore12,oos,EURGBP,medium trending,10,12.0,13.7,28,0.0497638939338903
g4_twoscore12,oos,EURGBP,medium trend-in-range,9,11.0,12.555555555555555,34,0.04104613149291682
g4_twoscore12,oos,EURGBP,weak trend-in-range,8,8.5,15.625,43,0.04540501271340356
g4_twoscore12,oos,EURGBP,weak trending,8,17.0,15.625,23,0.04540501271340356
g4_twoscore12,oos,EURGBP,weak ranging,23,22.0,25.217391304347824,55,0.21067925899019252
g4_twoscore12,oos,EURGBP,medium ranging,31,11.0,14.870967741935484,52,0.16745368688703233
g4_twoscore12,oos,EURGBP,strong trend-in-range,12,12.0,14.833333333333334,41,0.06465673810388667
g4_twoscore12,oos,EURGBP,strong ranging,17,17.0,17.0,28,0.10497638939338903
g4_twoscore12,oos,EURJPY,weak ranging,13,19.0,16.615384615384617,29,0.07845986196876135
g4_twoscore12,oos,EURJPY,medium trend-in-range,14,10.5,12.785714285714286,28,0.0650199782055939
g4_twoscore12,oos,EURJPY,strong trending,19,17.0,18.210526315789473,47,0.12568107519070104
g4_twoscore12,oos,EURJPY,medium trending,29,12.0,17.862068965517242,61,0.18815837268434435
g4_twoscore12,oos,EURJPY,weak trending,9,11.0,14.0,31,0.04576825281511079
g4_twoscore12,oos,EURJPY,weak trend-in-range,5,15.0,18.2,32,0.033054849255357795
g4_twoscore12,oos,EURJPY,weak neither,17,16.0,18.0,37,0.11115147112241192
g4_twoscore12,oos,EURJPY,strong trend-in-range,6,13.5,16.5,42,0.03596077006901562
g4_twoscore12,oos,EURJPY,medium neither,17,11.0,12.647058823529411,39,0.07809662186705413
g4_twoscore12,oos,EURJPY,medium ranging,18,18.0,20.22222222222222,60,0.13221939702143118
g4_twoscore12,oos,EURJPY,strong ranging,13,9.0,12.923076923076923,33,0.06102433708681439
g4_twoscore12,oos,EURJPY,strong neither,10,12.0,12.5,22,0.04540501271340356
g4_twoscore12,oos,EURNZD,weak neither,14,12.0,14.357142857142858,32,0.07301126044315293
g4_twoscore12,oos,EURNZD,medium neither,15,10.0,14.733333333333333,43,0.08027606247729749
g4_twoscore12,oos,EURNZD,strong trending,13,21.0,23.615384615384617,41,0.11151471122411914
g4_twoscore12,oos,EURNZD,medium ranging,21,16.0,15.857142857142858,38,0.12095895386850708
g4_twoscore12,oos,EURNZD,weak ranging,17,25.0,25.470588235294116,54,0.15728296403922992
g4_twoscore12,oos,EURNZD,strong trend-in-range,14,18.5,21.142857142857142,42,0.10751907010533963
g4_twoscore12,oos,EURNZD,strong ranging,16,11.0,13.5625,40,0.07882310207046858
g4_twoscore12,oos,EURNZD,strong neither,11,14.0,12.272727272727273,21,0.04903741373047584
g4_twoscore12,oos,EURNZD,weak trending,8,17.5,18.75,32,0.05448601525608427
g4_twoscore12,oos,EURNZD,weak trend-in-range,10,10.0,10.9,23,0.039593171086087904
g4_twoscore12,oos,EURNZD,medium trend-in-range,12,12.5,13.5,31,0.05884489647657101
g4_twoscore12,oos,EURNZD,medium trending,12,11.5,15.75,34,0.06865237922266618
g4_twoscore12,oos,EURUSD,medium ranging,30,9.0,10.266666666666667,22,0.11187795132582637
g4_twoscore12,oos,EURUSD,weak ranging,25,18.0,24.52,88,0.22266618234653104
g4_twoscore12,oos,EURUSD,weak neither,13,17.0,18.307692307692307,47,0.08645114420632037
g4_twoscore12,oos,EURUSD,strong ranging,16,12.5,15.375,39,0.0893570650199782
g4_twoscore12,oos,EURUSD,strong trend-in-range,15,13.0,19.6,47,0.10679258990192517
g4_twoscore12,oos,EURUSD,medium trend-in-range,15,11.0,12.266666666666667,25,0.06683617871413004
g4_twoscore12,oos,EURUSD,weak trend-in-range,5,14.0,16.0,27,0.02905920813657828
g4_twoscore12,oos,EURUSD,weak trending,8,12.0,13.625,29,0.039593171086087904
g4_twoscore12,oos,EURUSD,medium trending,17,12.0,15.529411764705882,46,0.09589538685070832
g4_twoscore12,oos,EURUSD,strong trending,13,14.0,15.153846153846153,37,0.071558300036324
g4_twoscore12,oos,EURUSD,medium neither,13,7.0,10.923076923076923,38,0.05158009444242644
g4_twoscore12,oos,EURUSD,strong neither,6,13.0,13.0,22,0.028332727933163823
g4_twoscore12,oos,GBPAUD,strong ranging,10,20.5,23.5,55,0.08536142390119869
g4_twoscore12,oos,GBPAUD,medium ranging,20,15.0,18.05,51,0.13112967671630948
g4_twoscore12,oos,GBPAUD,medium trend-in-range,11,16.0,16.636363636363637,37,0.06647293861242282
g4_twoscore12,oos,GBPAUD,medium trending,14,16.0,16.928571428571427,41,0.08608790410461314
g4_twoscore12,oos,GBPAUD,weak trending,11,10.0,12.272727272727273,25,0.04903741373047584
g4_twoscore12,oos,GBPAUD,weak neither,18,16.5,17.88888888888889,46,0.11696331274972757
g4_twoscore12,oos,GBPAUD,medium neither,20,11.0,12.3,36,0.0893570650199782
g4_twoscore12,oos,GBPAUD,weak trend-in-range,9,12.0,11.0,24,0.03596077006901562
g4_twoscore12,oos,GBPAUD,weak ranging,23,18.0,19.08695652173913,48,0.1594624046494733
g4_twoscore12,oos,GBPAUD,strong trending,14,21.0,22.714285714285715,52,0.11551035234289865
g4_twoscore12,oos,GBPAUD,strong trend-in-range,7,14.0,13.285714285714286,18,0.03378132945877225
g4_twoscore12,oos,GBPAUD,strong neither,8,9.5,10.625,20,0.03087540864511442
g4_twoscore12,oos,GBPCAD,weak neither,19,18.0,18.68421052631579,48,0.1289502361060661
g4_twoscore12,oos,GBPCAD,medium neither,11,13.0,15.090909090909092,31,0.060297856883399926
g4_twoscore12,oos,GBPCAD,strong neither,7,11.0,12.285714285714286,18,0.03123864874682165
g4_twoscore12,oos,GBPCAD,strong ranging,15,12.0,14.4,30,0.07845986196876135
g4_twoscore12,oos,GBPCAD,strong trending,17,13.0,19.058823529411764,39,0.11768979295314203
g4_twoscore12,oos,GBPCAD,medium trending,19,11.0,12.578947368421053,28,0.08681438430802761
g4_twoscore12,oos,GBPCAD,weak trending,9,13.0,18.22222222222222,39,0.05957137667998547
g4_twoscore12,oos,GBPCAD,weak trend-in-range,5,10.0,10.6,14,0.01925172539048311
g4_twoscore12,oos,GBPCAD,weak ranging,21,22.0,24.333333333333332,58,0.18561569197239375
g4_twoscore12,oos,GBPCAD,strong trend-in-range,10,14.5,19.2,41,0.06974209952778787
g4_twoscore12,oos,GBPCAD,medium ranging,18,12.5,21.555555555555557,96,0.14093715946240465
g4_twoscore12,oos,GBPCAD,medium trend-in-range,5,10.0,11.8,25,0.02143116600072648
g4_twoscore12,oos,GBPCHF,weak neither,14,15.0,18.785714285714285,37,0.0955321467490011
g4_twoscore12,oos,GBPCHF,medium neither,9,14.0,14.444444444444445,25,0.0472212132219397
g4_twoscore12,oos,GBPCHF,strong neither,6,15.0,20.5,45,0.0446785325099891
g4_twoscore12,oos,GBPCHF,strong trending,16,17.5,21.75,65,0.12640755539411552
g4_twoscore12,oos,GBPCHF,medium trending,17,19.0,20.58823529411765,56,0.12713403559752998
g4_twoscore12,oos,GBPCHF,weak trend-in-range,9,14.0,15.222222222222221,28,0.0497638939338903
g4_twoscore12,oos,GBPCHF,weak ranging,19,23.0,21.736842105263158,36,0.15001816200508536
g4_twoscore12,oos,GBPCHF,medium trend-in-range,11,8.0,10.181818181818182,17,0.04068289139120959
g4_twoscore12,oos,GBPCHF,strong trend-in-range,8,12.0,13.0,33,0.03777697057755176
g4_twoscore12,oos,GBPCHF,weak trending,5,17.0,20.2,43,0.036687250272430076
g4_twoscore12,oos,GBPCHF,medium ranging,26,15.0,19.73076923076923,62,0.1863421721758082
g4_twoscore12,oos,GBPCHF,strong ranging,8,20.0,19.875,34,0.057755176171449325
g4_twoscore12,oos,GBPJPY,medium trend-in-range,16,10.0,10.25,19,0.05957137667998547
g4_twoscore12,oos,GBPJPY,strong trending,18,15.0,19.555555555555557,55,0.12786051580094443
g4_twoscore12,oos,GBPJPY,medium trending,18,10.5,14.666666666666666,40,0.09589538685070832
g4_twoscore12,oos,GBPJPY,strong trend-in-range,11,13.0,15.727272727272727,34,0.06284053759535052
g4_twoscore12,oos,GBPJPY,weak trend-in-range,6,8.0,11.0,20,0.02397384671267708
g4_twoscore12,oos,GBPJPY,weak neither,13,7.0,9.076923076923077,16,0.04286233200145296
g4_twoscore12,oos,GBPJPY,weak ranging,20,26.5,25.65,62,0.1863421721758082
g4_twoscore12,oos,GBPJPY,weak trending,12,17.5,19.25,37,0.08390846349436978
g4_twoscore12,oos,GBPJPY,medium neither,13,13.0,14.384615384615385,23,0.06792589901925172
g4_twoscore12,oos,GBPJPY,strong ranging,12,14.0,17.083333333333332,38,0.07446422084998183
g4_twoscore12,oos,GBPJPY,medium ranging,24,15.0,18.083333333333332,49,0.15764620414093716
g4_twoscore12,oos,GBPJPY,strong neither,6,8.0,7.666666666666667,11,0.01670904467853251
g4_twoscore12,oos,GBPNZD,strong trend-in-range,22,15.5,19.318181818181817,43,0.1543770432255721
g4_twoscore12,oos,GBPNZD,strong trending,17,18.0,19.823529411764707,50,0.122411914275336
g4_twoscore12,oos,GBPNZD,medium trending,15,8.0,11.8,29,0.06429349800217944
g4_twoscore12,oos,GBPNZD,medium trend-in-range,15,11.0,15.266666666666667,63,0.08318198329095532
g4_twoscore12,oos,GBPNZD,weak trend-in-range,8,18.0,21.125,45,0.061387577188521614
g4_twoscore12,oos,GBPNZD,weak trending,10,8.0,13.2,34,0.04794769342535416
g4_twoscore12,oos,GBPNZD,medium neither,16,10.0,13.625,43,0.07918634217217581
g4_twoscore12,oos,GBPNZD,weak neither,21,13.0,13.666666666666666,30,0.10424990918997458
g4_twoscore12,oos,GBPNZD,medium ranging,19,14.0,14.31578947368421,30,0.09880130766436615
g4_twoscore12,oos,GBPNZD,weak ranging,17,15.0,20.0,52,0.12350163458045768
g4_twoscore12,oos,GBPNZD,strong ranging,8,9.0,11.625,22,0.03378132945877225
g4_twoscore12,oos,GBPNZD,strong neither,5,10.0,14.8,32,0.02687976752633491
g4_twoscore12,oos,GBPUSD,medium ranging,19,13.0,17.0,42,0.1173265528514348
g4_twoscore12,oos,GBPUSD,medium trending,22,9.5,11.863636363636363,34,0.09480566654558663
g4_twoscore12,oos,GBPUSD,weak trending,7,14.0,16.0,28,0.04068289139120959
g4_twoscore12,oos,GBPUSD,strong trending,21,12.0,17.428571428571427,55,0.13294587722484563
g4_twoscore12,oos,GBPUSD,strong trend-in-range,16,13.5,15.5625,34,0.0904467853250999
g4_twoscore12,oos,GBPUSD,weak neither,16,18.0,22.4375,52,0.13040319651289503
g4_twoscore12,oos,GBPUSD,medium trend-in-range,21,10.0,12.333333333333334,42,0.09407918634217217
g4_twoscore12,oos,GBPUSD,medium neither,10,10.5,13.1,37,0.04758445332364693
g4_twoscore12,oos,GBPUSD,weak ranging,16,23.5,26.3125,72,0.1529240828187432
g4_twoscore12,oos,GBPUSD,weak trend-in-range,10,10.5,13.7,31,0.0497638939338903
g4_twoscore12,oos,GBPUSD,strong ranging,6,10.5,12.5,25,0.027243007628042135
g4_twoscore12,oos,GBPUSD,strong neither,4,16.0,15.0,22,0.02179440610243371
g4_twoscore12,oos,NZDCAD,strong trending,18,18.5,21.27777777777778,40,0.1391209589538685
g4_twoscore12,oos,NZDCAD,weak trending,9,15.0,23.555555555555557,48,0.07700690156193243
g4_twoscore12,oos,NZDCAD,medium trending,14,12.5,15.714285714285714,34,0.07991282237559026
g4_twoscore12,oos,NZDCAD,weak neither,14,20.5,21.214285714285715,40,0.10788231020704686
g4_twoscore12,oos,NZDCAD,medium neither,21,10.0,10.80952380952381,26,0.08245550308754086
g4_twoscore12,oos,NZDCAD,weak ranging,16,22.0,23.125,57,0.13439883763167454
g4_twoscore12,oos,NZDCAD,medium ranging,24,10.5,14.041666666666666,41,0.122411914275336
g4_twoscore12,oos,NZDCAD,strong trend-in-range,7,25.0,25.428571428571427,46,0.06465673810388667
g4_twoscore12,oos,NZDCAD,medium trend-in-range,10,7.5,12.7,50,0.046131492916818014
g4_twoscore12,oos,NZDCAD,strong ranging,12,11.0,15.333333333333334,34,0.06683617871413004
g4_twoscore12,oos,NZDCAD,strong neither,10,8.5,15.5,56,0.05630221576462041
g4_twoscore12,oos,NZDCAD,weak trend-in-range,7,11.0,9.0,14,0.022884126407555393
g4_twoscore12,oos,NZDCHF,medium trending,15,15.0,17.666666666666668,40,0.09625862695241555
g4_twoscore12,oos,NZDCHF,strong neither,8,12.0,17.375,46,0.050490374137304755
g4_twoscore12,oos,NZDCHF,strong trending,20,14.5,17.0,34,0.12350163458045768
g4_twoscore12,oos,NZDCHF,strong trend-in-range,13,13.0,17.384615384615383,44,0.08209226298583364
g4_twoscore12,oos,NZDCHF,strong ranging,15,13.0,16.8,51,0.09153650563022157
g4_twoscore12,oos,NZDCHF,medium ranging,25,10.0,15.88,55,0.1442063203777697
g4_twoscore12,oos,NZDCHF,weak ranging,18,17.5,20.944444444444443,51,0.13694151834362514
g4_twoscore12,oos,NZDCHF,weak trend-in-range,10,10.5,13.6,40,0.049400653832183075
g4_twoscore12,oos,NZDCHF,weak neither,5,15.0,16.6,24,0.030148928441699963
g4_twoscore12,oos,NZDCHF,medium neither,9,10.0,13.222222222222221,28,0.043225572103160186
g4_twoscore12,oos,NZDCHF,medium trend-in-range,16,11.5,16.4375,61,0.0955321467490011
g4_twoscore12,oos,NZDCHF,weak trending,9,13.0,17.333333333333332,31,0.056665455866327645
g4_twoscore12,oos,NZDJPY,medium ranging,22,17.5,19.545454545454547,40,0.15619324373410826
g4_twoscore12,oos,NZDJPY,strong trend-in-range,16,16.5,15.3125,27,0.08899382491827097
g4_twoscore12,oos,NZDJPY,strong trending,18,17.0,20.333333333333332,66,0.13294587722484563
g4_twoscore12,oos,NZDJPY,strong neither,14,11.5,13.357142857142858,30,0.06792589901925172
g4_twoscore12,oos,NZDJPY,medium neither,25,12.0,13.44,44,0.12204867417362877
g4_twoscore12,oos,NZDJPY,medium trend-in-range,13,17.0,15.846153846153847,27,0.07482746095168907
g4_twoscore12,oos,NZDJPY,weak trend-in-range,5,8.0,12.0,27,0.02179440610243371
g4_twoscore12,oos,NZDJPY,weak neither,16,11.5,14.875,36,0.08645114420632037
g4_twoscore12,oos,NZDJPY,strong ranging,13,8.0,11.307692307692308,28,0.05339629495096258
g4_twoscore12,oos,NZDJPY,weak ranging,12,26.0,26.0,48,0.11333091173265529
g4_twoscore12,oos,NZDJPY,medium trending,14,10.5,10.571428571428571,15,0.05375953505266982
g4_twoscore12,oos,NZDJPY,weak trending,6,9.0,13.0,35,0.028332727933163823
g4_twoscore12,oos,NZDUSD,medium neither,20,11.0,14.4,39,0.1046131492916818
g4_twoscore12,oos,NZDUSD,medium ranging,29,15.0,18.586206896551722,44,0.19578641482019615
g4_twoscore12,oos,NZDUSD,strong ranging,16,16.5,17.0625,37,0.09916454776607338
g4_twoscore12,oos,NZDUSD,weak ranging,24,17.0,19.666666666666668,65,0.17144932800581184
