date,pair,trend_score,chop_score,shape2,activity,scale_28,combined2,settling,m_fail,m_retr,m_space,m_panel,sample
1999-04-21,USDJPY,,,,weak,3.39824,,,,,,,is
1999-04-21,CADCHF,,,,medium,4.28256,,,,,,,is
1999-04-21,CADJPY,,,,weak,3.38385,,,,,,,is
1999-04-21,CHFJPY,,,,medium,3.88358,,,,,,,is
1999-04-22,EURGBP,,,,strong,4.42517,,,,,,,is
1999-04-22,EURAUD,,,,medium,4.44345,,,,,,,is
1999-04-22,EURNZD,,,,medium,4.19782,,,,,,,is
1999-04-22,EURUSD,,,,medium,4.2675,,,,,,,is
1999-04-22,EURCAD,,,,medium,4.31374,,,,,,,is
1999-04-22,EURCHF,,,,weak,2.92432,,,,,,,is
1999-04-22,EURJPY,,,,weak,3.81502,,,,,,,is
1999-04-22,GBPAUD,,,,weak,3.94635,,,,,,,is
1999-04-22,GBPNZD,,,,weak,3.69338,,,,,,,is
1999-04-22,GBPUSD,,,,medium,4.30472,,,,,,,is
1999-04-22,GBPCAD,,,,weak,3.22712,,,,,,,is
1999-04-22,GBPCHF,,,,medium,3.85365,,,,,,,is
1999-04-22,GBPJPY,,,,weak,3.60928,,,,,,,is
1999-04-22,AUDNZD,,,,weak,3.43192,,,,,,,is
1999-04-22,AUDUSD,,,,medium,4.31656,,,,,,,is
1999-04-22,AUDCAD,,,,weak,3.98959,,,,,,,is
1999-04-22,AUDCHF,,,,medium,4.31438,,,,,,,is
1999-04-22,AUDJPY,,,,medium,3.90842,,,,,,,is
1999-04-22,NZDUSD,,,,weak,3.85884,,,,,,,is
1999-04-22,NZDCAD,,,,weak,3.90681,,,,,,,is
1999-04-22,NZDCHF,,,,medium,3.93913,,,,,,,is
1999-04-22,NZDJPY,,,,medium,3.62835,,,,,,,is
1999-04-22,USDCAD,,,,weak,3.377,,,,,,,is
1999-04-22,USDCHF,,,,medium,4.08093,,,,,,,is
1999-04-22,USDJPY,,,,weak,3.51336,,,,,,,is
1999-04-22,CADCHF,,,,medium,4.18572,,,,,,,is
1999-04-22,CADJPY,,,,weak,3.49814,,,,,,,is
1999-04-22,CHFJPY,,,,medium,4.07371,,,,,,,is
1999-04-23,EURGBP,,,,strong,4.32462,,,,,,,is
1999-04-23,EURAUD,,,,medium,4.4436,,,,,,,is
1999-04-23,EURNZD,,,,medium,4.23305,,,,,,,is
1999-04-23,EURUSD,,,,medium,4.36663,,,,,,,is
1999-04-23,EURCAD,,,,medium,4.44806,,,,,,,is
1999-04-23,EURCHF,,,,weak,2.71643,,,,,,,is
1999-04-23,EURJPY,,,,weak,3.58724,,,,,,,is
1999-04-23,GBPAUD,,,,weak,4.02842,,,,,,,is
1999-04-23,GBPNZD,,,,weak,3.63839,,,,,,,is
1999-04-23,GBPUSD,,,,medium,4.14029,,,,,,,is
1999-04-23,GBPCAD,,,,weak,3.22619,,,,,,,is
1999-04-23,GBPCHF,,,,medium,3.86761,,,,,,,is
1999-04-23,GBPJPY,,,,weak,3.32958,,,,,,,is
1999-04-23,AUDNZD,,,,weak,3.46784,,,,,,,is
1999-04-23,AUDUSD,,,,medium,4.28169,,,,,,,is
1999-04-23,AUDCAD,,,,weak,3.88366,,,,,,,is
1999-04-23,AUDCHF,,,,medium,4.38126,,,,,,,is
1999-04-23,AUDJPY,,,,medium,3.69991,,,,,,,is
1999-04-23,NZDUSD,,,,weak,3.80942,,,,,,,is
1999-04-23,NZDCAD,,,,weak,4.01566,,,,,,,is
1999-04-23,NZDCHF,,,,medium,4.00582,,,,,,,is
1999-04-23,NZDJPY,,,,weak,3.45646,,,,,,,is
1999-04-23,USDCAD,,,,weak,3.44148,,,,,,,is
1999-04-23,USDCHF,,,,medium,4.07631,,,,,,,is
1999-04-23,USDJPY,,,,weak,3.36789,,,,,,,is
1999-04-23,CADCHF,,,,medium,4.38791,,,,,,,is
1999-04-23,CADJPY,,,,weak,3.38558,,,,,,,is
1999-04-23,CHFJPY,,,,medium,3.75917,,,,,,,is
1999-04-26,EURGBP,,,,strong,4.27993,,,,,,,is
1999-04-26,EURAUD,,,,medium,4.316,,,,,,,is
1999-04-26,EURNZD,,,,medium,4.16534,,,,,,,is
1999-04-26,EURUSD,,,,medium,4.46842,,,,,,,is
1999-04-26,EURCAD,,,,medium,4.42486,,,,,,,is
1999-04-26,EURCHF,,,,weak,2.82011,,,,,,,is
1999-04-26,EURJPY,,,,weak,3.59568,,,,,,,is
1999-04-26,GBPAUD,,,,weak,3.80556,,,,,,,is
1999-04-26,GBPNZD,,,,weak,3.49466,,,,,,,is
1999-04-26,GBPUSD,,,,medium,4.22986,,,,,,,is
1999-04-26,GBPCAD,,,,weak,3.22479,,,,,,,is
1999-04-26,GBPCHF,,,,medium,3.97361,,,,,,,is
1999-04-26,GBPJPY,,,,weak,3.34087,,,,,,,is
1999-04-26,AUDNZD,,,,weak,3.38931,,,,,,,is
1999-04-26,AUDUSD,,,,medium,4.06801,,,,,,,is
1999-04-26,AUDCAD,,,,weak,3.62257,,,,,,,is
1999-04-26,AUDCHF,,,,medium,4.21685,,,,,,,is
1999-04-26,AUDJPY,,,,medium,3.60241,,,,,,,is
1999-04-26,NZDUSD,,,,weak,3.65932,,,,,,,is
1999-04-26,NZDCAD,,,,weak,3.86777,,,,,,,is
1999-04-26,NZDCHF,,,,medium,3.89939,,,,,,,is
1999-04-26,NZDJPY,,,,weak,3.40983,,,,,,,is
1999-04-26,USDCAD,,,,weak,3.57959,,,,,,,is
1999-04-26,USDCHF,,,,medium,4.20669,,,,,,,is
1999-04-26,USDJPY,,,,weak,3.45794,,,,,,,is
1999-04-26,CADCHF,,,,medium,4.43663,,,,,,,is
1999-04-26,CADJPY,,,,weak,3.4159,,,,,,,is
1999-04-26,CHFJPY,,,,medium,3.83764,,,,,,,is
1999-04-27,EURGBP,,,,medium,4.10162,,,,,,,is
1999-04-27,EURAUD,,,,medium,4.17519,,,,,,,is
1999-04-27,EURNZD,,,,medium,3.96556,,,,,,,is
1999-04-27,EURUSD,,,,medium,4.269,,,,,,,is
1999-04-27,EURCAD,,,,medium,4.48728,,,,,,,is
1999-04-27,EURCHF,,,,weak,2.54488,,,,,,,is
1999-04-27,EURJPY,,,,weak,3.42686,,,,,,,is
1999-04-27,GBPAUD,,,,weak,3.79846,,,,,,,is
1999-04-27,GBPNZD,,,,weak,3.38357,,,,,,,is
1999-04-27,GBPUSD,,,,medium,4.18403,,,,,,,is
1999-04-27,GBPCAD,,,,weak,3.41822,,,,,,,is
1999-04-27,GBPCHF,,,,medium,3.69366,,,,,,,is
1999-04-27,GBPJPY,,,,weak,3.28201,,,,,,,is
1999-04-27,AUDNZD,,,,weak,3.26215,,,,,,,is
1999-04-27,AUDUSD,,,,medium,4.14198,,,,,,,is
1999-04-27,AUDCAD,,,,weak,3.66534,,,,,,,is
1999-04-27,AUDCHF,,,,medium,3.99505,,,,,,,is
1999-04-27,AUDJPY,,,,medium,3.58819,,,,,,,is
1999-04-27,NZDUSD,,,,weak,3.62227,,,,,,,is
1999-04-27,NZDCAD,,,,weak,3.63553,,,,,,,is
1999-04-27,NZDCHF,,,,medium,3.61947,,,,,,,is
1999-04-27,NZDJPY,,,,weak,3.4457,,,,,,,is
1999-04-27,USDCAD,,,,weak,3.66946,,,,,,,is
1999-04-27,USDCHF,,,,medium,3.92182,,,,,,,is
1999-04-27,USDJPY,,,,weak,3.41441,,,,,,,is
1999-04-27,CADCHF,,,,medium,4.35122,,,,,,,is
1999-04-27,CADJPY,,,,weak,3.33467,,,,,,,is
1999-04-27,CHFJPY,,,,weak,3.58329,,,,,,,is
1999-04-28,EURGBP,,,,medium,4.11048,,,,,,,is
1999-04-28,EURAUD,,,,medium,4.1382,,,,,,,is
1999-04-28,EURNZD,,,,medium,3.8242,,,,,,,is
1999-04-28,EURUSD,,,,medium,4.36561,,,,,,,is
1999-04-28,EURCAD,,,,medium,4.49074,,,,,,,is
1999-04-28,EURCHF,,,,weak,2.62244,,,,,,,is
1999-04-28,EURJPY,,,,weak,3.56981,,,,,,,is
1999-04-28,GBPAUD,,,,weak,3.73205,,,,,,,is
1999-04-28,GBPNZD,,,,weak,3.18055,,,,,,,is
1999-04-28,GBPUSD,,,,medium,4.31396,,,,,,,is
1999-04-28,GBPCAD,,,,weak,3.42378,,,,,,,is
1999-04-28,GBPCHF,,,,medium,3.62701,,,,,,,is
1999-04-28,GBPJPY,,,,weak,3.41222,,,,,,,is
1999-04-28,AUDNZD,,,,weak,3.07153,,,,,,,is
1999-04-28,AUDUSD,,,,medium,4.11082,,,,,,,is
1999-04-28,AUDCAD,,,,weak,3.69939,,,,,,,is
1999-04-28,AUDCHF,,,,medium,3.86339,,,,,,,is
1999-04-28,AUDJPY,,,,medium,3.76174,,,,,,,is
1999-04-28,NZDUSD,,,,weak,3.46707,,,,,,,is
1999-04-28,NZDCAD,,,,weak,3.53694,,,,,,,is
1999-04-28,NZDCHF,,,,weak,3.38391,,,,,,,is
1999-04-28,NZDJPY,,,,weak,3.55806,,,,,,,is
1999-04-28,USDCAD,,,,weak,3.56578,,,,,,,is
1999-04-28,USDCHF,,,,medium,3.90354,,,,,,,is
1999-04-28,USDJPY,,,,weak,3.49058,,,,,,,is
1999-04-28,CADCHF,,,,medium,4.26287,,,,,,,is
1999-04-28,CADJPY,,,,weak,3.45247,,,,,,,is
1999-04-28,CHFJPY,,,,weak,3.65489,,,,,,,is
1999-04-29,EURGBP,,,,medium,3.89488,,,,,,,is
1999-04-29,EURAUD,,,,medium,4.17755,,,,,,,is
1999-04-29,EURNZD,,,,medium,3.8897,,,,,,,is
1999-04-29,EURUSD,,,,medium,4.25968,,,,,,,is
1999-04-29,EURCAD,,,,medium,4.40523,,,,,,,is
1999-04-29,EURCHF,,,,weak,2.85681,,,,,,,is
1999-04-29,EURJPY,,,,weak,3.82,,,,,,,is
1999-04-29,GBPAUD,,,,weak,3.94755,,,,,,,is
1999-04-29,GBPNZD,,,,weak,3.23946,,,,,,,is
1999-04-29,GBPUSD,,,,medium,4.36389,,,,,,,is
1999-04-29,GBPCAD,,,,weak,3.51447,,,,,,,is
1999-04-29,GBPCHF,,,,weak,3.51627,,,,,,,is
1999-04-29,GBPJPY,,,,weak,3.76722,,,,,,,is
1999-04-29,AUDNZD,,,,weak,3.05124,,,,,,,is
1999-04-29,AUDUSD,,,,medium,4.32495,,,,,,,is
1999-04-29,AUDCAD,,,,weak,3.96396,,,,,,,is
1999-04-29,AUDCHF,,,,medium,3.89154,,,,,,,is
1999-04-29,AUDJPY,,,,medium,3.85513,,,,,,,is
1999-04-29,NZDUSD,,,,weak,3.51219,,,,,,,is
1999-04-29,NZDCAD,,,,weak,3.51662,,,,,,,is
1999-04-29,NZDCHF,,,,weak,3.47479,,,,,,,is
1999-04-29,NZDJPY,,,,weak,3.69636,,,,,,,is
1999-04-29,USDCAD,,,,weak,3.55116,,,,,,,is
1999-04-29,USDCHF,,,,medium,3.90998,,,,,,,is
1999-04-29,USDJPY,,,,weak,3.81502,,,,,,,is
1999-04-29,CADCHF,,,,medium,4.29665,,,,,,,is
1999-04-29,CADJPY,,,,weak,3.80853,,,,,,,is
1999-04-29,CHFJPY,,,,weak,3.78543,,,,,,,is
1999-04-30,EURGBP,,,,medium,3.91496,,,,,,,is
1999-04-30,EURAUD,,,,medium,4.22197,,,,,,,is
1999-04-30,EURNZD,,,,medium,3.97806,,,,,,,is
1999-04-30,EURUSD,,,,medium,4.32301,,,,,,,is
1999-04-30,EURCAD,,,,medium,4.4538,,,,,,,is
1999-04-30,EURCHF,,,,weak,2.94726,,,,,,,is
1999-04-30,EURJPY,,,,weak,3.65329,,,,,,,is
1999-04-30,GBPAUD,,,,weak,3.98869,,,,,,,is
1999-04-30,GBPNZD,,,,weak,3.38947,,,,,,,is
1999-04-30,GBPUSD,,,,medium,4.43411,,,,,,,is
1999-04-30,GBPCAD,,,,weak,3.53028,,,,,,,is
1999-04-30,GBPCHF,,,,weak,3.5526,,,,,,,is
1999-04-30,GBPJPY,,,,weak,3.62935,,,,,,,is
1999-04-30,AUDNZD,,,,weak,3.16428,,,,,,,is
1999-04-30,AUDUSD,,,,medium,4.34004,,,,,,,is
1999-04-30,AUDCAD,,,,weak,3.97073,,,,,,,is
1999-04-30,AUDCHF,,,,medium,3.94423,,,,,,,is
1999-04-30,AUDJPY,,,,medium,3.72139,,,,,,,is
1999-04-30,NZDUSD,,,,weak,3.61074,,,,,,,is
1999-04-30,NZDCAD,,,,weak,3.62659,,,,,,,is
1999-04-30,NZDCHF,,,,weak,3.58118,,,,,,,is
1999-04-30,NZDJPY,,,,weak,3.60905,,,,,,,is
1999-04-30,USDCAD,,,,weak,3.54605,,,,,,,is
1999-04-30,USDCHF,,,,medium,3.9757,,,,,,,is
1999-04-30,USDJPY,,,,weak,3.64646,,,,,,,is
1999-04-30,CADCHF,,,,medium,4.33808,,,,,,,is
1999-04-30,CADJPY,,,,weak,3.66496,,,,,,,is
1999-04-30,CHFJPY,,,,weak,3.65625,,,,,,,is
1999-05-03,EURGBP,,,,medium,3.7688,,,,,,,is
1999-05-03,EURAUD,,,,medium,4.32514,,,,,,,is
1999-05-03,EURNZD,,,,medium,4.10322,,,,,,,is
1999-05-03,EURUSD,,,,medium,4.40809,,,,,,,is
1999-05-03,EURCAD,,,,strong,4.91598,,,,,,,is
1999-05-03,EURCHF,,,,weak,2.78443,,,,,,,is
1999-05-03,EURJPY,,,,weak,3.68569,,,,,,,is
1999-05-03,GBPAUD,,,,medium,4.19048,,,,,,,is
1999-05-03,GBPNZD,,,,weak,3.63789,,,,,,,is
1999-05-03,GBPUSD,,,,medium,4.21067,,,,,,,is
1999-05-03,GBPCAD,,,,weak,3.73587,,,,,,,is
1999-05-03,GBPCHF,,,,weak,3.59513,,,,,,,is
1999-05-03,GBPJPY,,,,weak,3.53481,,,,,,,is
1999-05-03,AUDNZD,,,,weak,3.26908,,,,,,,is
1999-05-03,AUDUSD,,,,medium,4.3873,,,,,,,is
1999-05-03,AUDCAD,,,,weak,3.76482,,,,,,,is
1999-05-03,AUDCHF,,,,medium,4.13393,,,,,,,is
1999-05-03,AUDJPY,,,,medium,3.73966,,,,,,,is
1999-05-03,NZDUSD,,,,weak,3.67463,,,,,,,is
1999-05-03,NZDCAD,,,,weak,3.58927,,,,,,,is
1999-05-03,NZDCHF,,,,weak,3.79607,,,,,,,is
1999-05-03,NZDJPY,,,,weak,3.69145,,,,,,,is
1999-05-03,USDCAD,,,,medium,4.15,,,,,,,is
1999-05-03,USDCHF,,,,medium,3.99023,,,,,,,is
1999-05-03,USDJPY,,,,weak,3.66377,,,,,,,is
1999-05-03,CADCHF,,,,strong,4.67897,,,,,,,is
1999-05-03,CADJPY,,,,weak,3.82227,,,,,,,is
1999-05-03,CHFJPY,,,,weak,3.67718,,,,,,,is
1999-05-04,EURGBP,,,,medium,3.71515,,,,,,,is
1999-05-04,EURAUD,,,,medium,4.35727,,,,,,,is
1999-05-04,EURNZD,,,,medium,3.94635,,,,,,,is
1999-05-04,EURUSD,,,,medium,4.42048,,,,,,,is
1999-05-04,EURCAD,,,,strong,5.00833,,,,,,,is
1999-05-04,EURCHF,,,,weak,2.78514,,,,,,,is
1999-05-04,EURJPY,,,,weak,3.72163,,,,,,,is
1999-05-04,GBPAUD,,,,medium,4.28968,,,,,,,is
1999-05-04,GBPNZD,,,,weak,3.53335,,,,,,,is
1999-05-04,GBPUSD,,,,medium,4.10531,,,,,,,is
1999-05-04,GBPCAD,,,,weak,3.89245,,,,,,,is
1999-05-04,GBPCHF,,,,weak,3.56152,,,,,,,is
1999-05-04,GBPJPY,,,,weak,3.59833,,,,,,,is
1999-05-04,AUDNZD,,,,weak,3.24283,,,,,,,is
1999-05-04,AUDUSD,,,,medium,4.43228,,,,,,,is
1999-05-04,AUDCAD,,,,weak,3.81116,,,,,,,is
1999-05-04,AUDCHF,,,,medium,4.17459,,,,,,,is
1999-05-04,AUDJPY,,,,medium,3.87254,,,,,,,is
1999-05-04,NZDUSD,,,,weak,3.50505,,,,,,,is
1999-05-04,NZDCAD,,,,weak,3.57478,,,,,,,is
1999-05-04,NZDCHF,,,,weak,3.67975,,,,,,,is
1999-05-04,NZDJPY,,,,weak,3.78982,,,,,,,is
1999-05-04,USDCAD,,,,medium,4.27868,,,,,,,is
1999-05-04,USDCHF,,,,medium,3.97459,,,,,,,is
1999-05-04,USDJPY,,,,weak,3.68926,,,,,,,is
1999-05-04,CADCHF,,,,strong,4.77289,,,,,,,is
1999-05-04,CADJPY,,,,weak,3.96804,,,,,,,is
1999-05-04,CHFJPY,,,,weak,3.73474,,,,,,,is
1999-05-05,EURGBP,,,,medium,3.85918,,,,,,,is
1999-05-05,EURAUD,,,,medium,4.43901,,,,,,,is
1999-05-05,EURNZD,,,,medium,4.15114,,,,,,,is
1999-05-05,EURUSD,,,,medium,4.32029,,,,,,,is
1999-05-05,EURCAD,,,,strong,5.09945,,,,,,,is
1999-05-05,EURCHF,,,,weak,2.78249,,,,,,,is
1999-05-05,EURJPY,,,,weak,3.93947,,,,,,,is
1999-05-05,GBPAUD,,,,medium,4.45549,,,,,,,is
1999-05-05,GBPNZD,,,,weak,3.94819,,,,,,,is
1999-05-05,GBPUSD,,,,medium,4.04558,,,,,,,is
1999-05-05,GBPCAD,,,,weak,4.05775,,,,,,,is
1999-05-05,GBPCHF,,,,weak,3.60027,,,,,,,is
1999-05-05,GBPJPY,,,,weak,3.88095,,,,,,,is
1999-05-05,AUDNZD,,,,weak,3.76914,,,,,,,is
1999-05-05,AUDUSD,,,,medium,4.34453,,,,,,,is
1999-05-05,AUDCAD,,,,weak,3.80352,,,,,,,is
1999-05-05,AUDCHF,,,,medium,4.25151,,,,,,,is
1999-05-05,AUDJPY,,,,medium,3.96843,,,,,,,is
1999-05-05,NZDUSD,,,,weak,3.64283,,,,,,,is
1999-05-05,NZDCAD,,,,weak,3.8571,,,,,,,is
1999-05-05,NZDCHF,,,,weak,3.91048,,,,,,,is
1999-05-05,NZDJPY,,,,medium,4.09106,,,,,,,is
1999-05-05,USDCAD,,,,medium,4.13822,,,,,,,is
1999-05-05,USDCHF,,,,medium,3.87039,,,,,,,is
1999-05-05,USDJPY,,,,weak,3.72972,,,,,,,is
1999-05-05,CADCHF,,,,strong,4.82542,,,,,,,is
1999-05-05,CADJPY,,,,medium,4.06022,,,,,,,is
1999-05-05,CHFJPY,,,,weak,3.97181,,,,,,,is
1999-05-06,EURGBP,,,,medium,3.80435,,,,,,,is
1999-05-06,EURAUD,,,,medium,4.44807,,,,,,,is
1999-05-06,EURNZD,,,,medium,4.19803,,,,,,,is
1999-05-06,EURUSD,,,,medium,4.10692,,,,,,,is
1999-05-06,EURCAD,,,,strong,4.98887,,,,,,,is
1999-05-06,EURCHF,,,,weak,2.78465,,,,,,,is
1999-05-06,EURJPY,,,,weak,3.9784,,,,,,,is
1999-05-06,GBPAUD,,,,medium,4.54233,,,,,,,is
1999-05-06,GBPNZD,,,,medium,4.08452,,,,,,,is
1999-05-06,GBPUSD,,,,medium,3.96468,,,,,,,is
1999-05-06,GBPCAD,,,,weak,4.11214,,,,,,,is
1999-05-06,GBPCHF,,,,weak,3.58898,,,,,,,is
1999-05-06,GBPJPY,,,,weak,3.76368,,,,,,,is
1999-05-06,AUDNZD,,,,weak,3.75845,,,,,,,is
1999-05-06,AUDUSD,,,,medium,4.41096,,,,,,,is
1999-05-06,AUDCAD,,,,weak,3.82812,,,,,,,is
1999-05-06,AUDCHF,,,,medium,4.27849,,,,,,,is
1999-05-06,AUDJPY,,,,medium,3.69473,,,,,,,is
1999-05-06,NZDUSD,,,,weak,3.70415,,,,,,,is
1999-05-06,NZDCAD,,,,weak,3.89884,,,,,,,is
1999-05-06,NZDCHF,,,,weak,3.97454,,,,,,,is
1999-05-06,NZDJPY,,,,medium,3.82951,,,,,,,is
1999-05-06,USDCAD,,,,medium,4.14517,,,,,,,is
1999-05-06,USDCHF,,,,medium,3.74776,,,,,,,is
1999-05-06,USDJPY,,,,weak,3.33578,,,,,,,is
1999-05-06,CADCHF,,,,strong,4.76908,,,,,,,is
1999-05-06,CADJPY,,,,medium,3.76206,,,,,,,is
1999-05-06,CHFJPY,,,,weak,4.00272,,,,,,,is
1999-05-07,EURGBP,,,,medium,3.9195,,,,,,,is
1999-05-07,EURAUD,,,,strong,4.55963,,,,,,,is
1999-05-07,EURNZD,,,,medium,4.34441,,,,,,,is
1999-05-07,EURUSD,,,,medium,4.17064,,,,,,,is
1999-05-07,EURCAD,,,,strong,5.02242,,,,,,,is
1999-05-07,EURCHF,,,,weak,2.99363,,,,,,,is
1999-05-07,EURJPY,,,,weak,3.90506,,,,,,,is
1999-05-07,GBPAUD,,,,strong,4.71888,,,,,,,is
1999-05-07,GBPNZD,,,,medium,4.26636,,,,,,,is
1999-05-07,GBPUSD,,,,medium,3.91226,,,,,,,is
1999-05-07,GBPCAD,,,,weak,4.02835,,,,,,,is
1999-05-07,GBPCHF,,,,weak,3.72479,,,,,,,is
1999-05-07,GBPJPY,,,,weak,3.62089,,,,,,,is
1999-05-07,AUDNZD,,,,weak,3.82805,,,,,,,is
1999-05-07,AUDUSD,,,,medium,4.50942,,,,,,,is
1999-05-07,AUDCAD,,,,weak,3.89877,,,,,,,is
1999-05-07,AUDCHF,,,,medium,4.43666,,,,,,,is
1999-05-07,AUDJPY,,,,medium,3.69849,,,,,,,is
1999-05-07,NZDUSD,,,,weak,3.84425,,,,,,,is
1999-05-07,NZDCAD,,,,weak,3.99302,,,,,,,is
1999-05-07,NZDCHF,,,,medium,4.17223,,,,,,,is
1999-05-07,NZDJPY,,,,medium,3.8383,,,,,,,is
1999-05-07,USDCAD,,,,medium,4.12345,,,,,,,is
1999-05-07,USDCHF,,,,medium,3.8342,,,,,,,is
1999-05-07,USDJPY,,,,weak,3.26743,,,,,,,is
1999-05-07,CADCHF,,,,strong,4.83771,,,,,,,is
1999-05-07,CADJPY,,,,medium,3.70741,,,,,,,is
1999-05-07,CHFJPY,,,,weak,3.93529,,,,,,,is
1999-05-10,EURGBP,,,,medium,3.86392,,,,,,,is
1999-05-10,EURAUD,,,,strong,4.42283,,,,,,,is
1999-05-10,EURNZD,,,,medium,4.30338,,,,,,,is
1999-05-10,EURUSD,,,,medium,4.12387,,,,,,,is
1999-05-10,EURCAD,,,,strong,5.05779,,,,,,,is
1999-05-10,EURCHF,,,,weak,2.8517,,,,,,,is
1999-05-10,EURJPY,,,,weak,3.80943,,,,,,,is
1999-05-10,GBPAUD,,,,strong,4.70434,,,,,,,is
1999-05-10,GBPNZD,,,,medium,4.28047,,,,,,,is
1999-05-10,GBPUSD,,,,medium,3.93243,,,,,,,is
1999-05-10,GBPCAD,,,,weak,4.03639,,,,,,,is
1999-05-10,GBPCHF,,,,weak,3.77691,,,,,,,is
1999-05-10,GBPJPY,,,,weak,3.62655,,,,,,,is
1999-05-10,AUDNZD,,,,medium,4.03215,,,,,,,is
1999-05-10,AUDUSD,,,,medium,4.36754,,,,,,,is
1999-05-10,AUDCAD,,,,weak,3.75694,,,,,,,is
1999-05-10,AUDCHF,,,,medium,4.36965,,,,,,,is
1999-05-10,AUDJPY,,,,medium,3.66055,,,,,,,is
1999-05-10,NZDUSD,,,,weak,3.84065,,,,,,,is
1999-05-10,NZDCAD,,,,weak,3.95503,,,,,,,is
1999-05-10,NZDCHF,,,,medium,4.20697,,,,,,,is
1999-05-10,NZDJPY,,,,medium,3.89523,,,,,,,is
1999-05-10,USDCAD,,,,medium,4.24551,,,,,,,is
1999-05-10,USDCHF,,,,medium,3.84098,,,,,,,is
1999-05-10,USDJPY,,,,weak,3.21321,,,,,,,is
1999-05-10,CADCHF,,,,strong,4.924,,,,,,,is
1999-05-10,CADJPY,,,,medium,3.69717,,,,,,,is
1999-05-10,CHFJPY,,,,weak,3.91485,,,,,,,is
1999-05-11,EURGBP,,,,medium,3.79721,,,,,,,is
1999-05-11,EURAUD,,,,strong,4.41405,,,,,,,is
1999-05-11,EURNZD,,,,medium,4.2889,,,,,,,is
1999-05-11,EURUSD,,,,medium,3.89495,,,,,,,is
1999-05-11,EURCAD,,,,strong,4.95913,,,,,,,is
1999-05-11,EURCHF,,,,weak,2.84359,,,,,,,is
1999-05-11,EURJPY,,,,weak,3.66236,,,,,,,is
1999-05-11,GBPAUD,,,,strong,4.51055,,,,,,,is
1999-05-11,GBPNZD,,,,medium,4.28668,,,,,,,is
1999-05-11,GBPUSD,,,,medium,4.02609,,,,,,,is
1999-05-11,GBPCAD,,,,medium,4.12852,,,,,,,is
1999-05-11,GBPCHF,,,,weak,3.68038,,,,,,,is
1999-05-11,GBPJPY,,,,weak,3.43261,,,,,,,is
1999-05-11,AUDNZD,,,,medium,3.91742,,,,,,,is
1999-05-11,AUDUSD,,,,medium,4.13594,,,,,,,is
1999-05-11,AUDCAD,,,,weak,3.50772,,,,,,,is
1999-05-11,AUDCHF,,,,medium,4.39202,,,,,,,is
1999-05-11,AUDJPY,,,,medium,3.70364,,,,,,,is
1999-05-11,NZDUSD,,,,weak,3.66924,,,,,,,is
1999-05-11,NZDCAD,,,,weak,3.87516,,,,,,,is
1999-05-11,NZDCHF,,,,medium,4.19228,,,,,,,is
1999-05-11,NZDJPY,,,,medium,3.7628,,,,,,,is
1999-05-11,USDCAD,,,,medium,4.21548,,,,,,,is
1999-05-11,USDCHF,,,,weak,3.62382,,,,,,,is
1999-05-11,USDJPY,,,,weak,2.93963,,,,,,,is
1999-05-11,CADCHF,,,,strong,4.83309,,,,,,,is
1999-05-11,CADJPY,,,,weak,3.51893,,,,,,,is
1999-05-11,CHFJPY,,,,weak,3.78059,,,,,,,is
1999-05-12,EURGBP,,,,medium,3.8398,,,,,,,is
1999-05-12,EURAUD,,,,strong,4.51622,,,,,,,is
1999-05-12,EURNZD,,,,strong,4.52174,,,,,,,is
1999-05-12,EURUSD,,,,medium,4.05821,,,,,,,is
1999-05-12,EURCAD,,,,strong,4.97552,,,,,,,is
1999-05-12,EURCHF,,,,weak,2.90292,,,,,,,is
1999-05-12,EURJPY,,,,weak,3.77253,,,,,,,is
1999-05-12,GBPAUD,,,,strong,4.69067,,,,,,,is
1999-05-12,GBPNZD,,,,strong,4.79248,,,,,,,is
1999-05-12,GBPUSD,,,,medium,3.99371,,,,,,,is
1999-05-12,GBPCAD,,,,medium,4.08151,,,,,,,is
1999-05-12,GBPCHF,,,,weak,3.75227,,,,,,,is
1999-05-12,GBPJPY,,,,weak,3.71576,,,,,,,is
1999-05-12,AUDNZD,,,,medium,3.99719,,,,,,,is
1999-05-12,AUDUSD,,,,medium,4.36128,,,,,,,is
1999-05-12,AUDCAD,,,,weak,3.53032,,,,,,,is
1999-05-12,AUDCHF,,,,medium,4.49577,,,,,,,is
1999-05-12,AUDJPY,,,,medium,3.58782,,,,,,,is
1999-05-12,NZDUSD,,,,medium,4.20471,,,,,,,is
1999-05-12,NZDCAD,,,,medium,4.06479,,,,,,,is
1999-05-12,NZDCHF,,,,medium,4.39603,,,,,,,is
1999-05-12,NZDJPY,,,,medium,3.59487,,,,,,,is
1999-05-12,USDCAD,,,,medium,4.25245,,,,,,,is
1999-05-12,USDCHF,,,,weak,3.80039,,,,,,,is
1999-05-12,USDJPY,,,,weak,3.01685,,,,,,,is
1999-05-12,CADCHF,,,,strong,4.8746,,,,,,,is
1999-05-12,CADJPY,,,,weak,3.49346,,,,,,,is
1999-05-12,CHFJPY,,,,weak,3.86328,,,,,,,is
1999-05-13,EURGBP,,,,medium,3.88376,,,,,,,is
1999-05-13,EURAUD,,,,strong,4.59821,,,,,,,is
1999-05-13,EURNZD,,,,strong,4.54117,,,,,,,is
1999-05-13,EURUSD,,,,medium,4.24109,,,,,,,is
