day,pair,dir,size,entry,stop
2019-02-01,AUDUSD,1,1.0,0.0,0.0
2019-02-01,CADJPY,1,3.0,0.0,0.0
2019-02-01,NZDJPY,1,1.0,0.0,0.0
2019-02-01,USDCHF,1,1.0,0.0,0.0
2019-02-04,AUDUSD,1,1.0,0.0,0.0
2019-02-04,CADJPY,1,1.0,0.0,0.0
2019-02-04,NZDJPY,1,1.0,0.0,0.0
2019-02-04,USDCHF,1,1.0,0.0,0.0
2019-02-05,AUDUSD,1,1.0,0.0,0.0
2019-02-05,CADJPY,1,1.0,0.0,0.0
2019-02-05,NZDJPY,1,1.0,0.0,0.0
2019-02-05,USDCHF,1,1.0,0.0,0.0
2019-02-06,CADJPY,1,1.0,0.0,0.0
2019-02-06,EURNZD,1,3.0,0.0,0.0
2019-02-06,NZDJPY,1,1.0,0.0,0.0
2019-02-06,USDCHF,1,1.0,0.0,0.0
2019-02-07,AUDUSD,-1,1.0,0.0,0.0
2019-02-07,CADJPY,1,1.0,0.0,0.0
2019-02-07,EURNZD,1,3.0,0.0,0.0
2019-02-07,EURUSD,-1,1.0,0.0,0.0
2019-02-07,USDCAD,1,1.0,0.0,0.0
2019-02-07,USDCHF,1,1.0,0.0,0.0
2019-02-08,AUDUSD,-1,1.0,0.0,0.0
2019-02-08,CADJPY,1,1.0,0.0,0.0
2019-02-08,EURNZD,1,3.0,0.0,0.0
2019-02-08,EURUSD,-1,1.0,0.0,0.0
2019-02-08,GBPCAD,1,1.0,0.0,0.0
2019-02-08,USDCAD,1,1.0,0.0,0.0
2019-02-08,USDCHF,1,1.0,0.0,0.0
2019-02-11,AUDUSD,-1,1.0,0.0,0.0
2019-02-11,CADJPY,1,1.0,0.0,0.0
2019-02-11,EURNZD,1,3.0,0.0,0.0
2019-02-11,EURUSD,-1,1.0,0.0,0.0
2019-02-11,GBPCAD,1,1.0,0.0,0.0
2019-02-11,USDCAD,1,1.0,0.0,0.0
2019-02-11,USDCHF,1,1.0,0.0,0.0
2019-02-12,AUDUSD,-1,1.0,0.0,0.0
2019-02-12,CADJPY,1,1.0,0.0,0.0
2019-02-12,EURNZD,1,3.0,0.0,0.0
2019-02-12,EURUSD,-1,1.0,0.0,0.0
2019-02-12,GBPCAD,1,1.0,0.0,0.0
2019-02-12,USDCAD,1,1.0,0.0,0.0
2019-02-12,USDCHF,1,1.0,0.0,0.0
2019-02-13,AUDUSD,-1,1.0,0.0,0.0
2019-02-13,CADJPY,1,1.0,0.0,0.0
2019-02-13,EURUSD,-1,1.0,0.0,0.0
2019-02-13,USDCHF,1,1.0,0.0,0.0
2019-02-14,AUDUSD,-1,1.0,0.0,0.0
2019-02-14,CADJPY,1,1.0,0.0,0.0
2019-02-14,EURUSD,-1,3.0,0.0,0.0
2019-02-14,NZDUSD,1,1.0,0.0,0.0
2019-02-14,USDCHF,1,1.0,0.0,0.0
2019-02-15,AUDUSD,-1,1.0,0.0,0.0
2019-02-15,CADJPY,1,1.0,0.0,0.0
2019-02-15,EURCAD,-1,1.0,0.0,0.0
2019-02-15,EURUSD,-1,3.0,0.0,0.0
2019-02-15,NZDUSD,1,3.0,0.0,0.0
2019-02-15,USDCHF,1,1.0,0.0,0.0
2019-02-18,AUDUSD,-1,1.0,0.0,0.0
2019-02-18,CADJPY,1,1.0,0.0,0.0
2019-02-18,EURCAD,-1,1.0,0.0,0.0
2019-02-18,EURUSD,-1,3.0,0.0,0.0
2019-02-18,NZDUSD,1,3.0,0.0,0.0
2019-02-18,USDCHF,1,1.0,0.0,0.0
2019-02-19,AUDUSD,-1,1.0,0.0,0.0
2019-02-19,CADJPY,1,1.0,0.0,0.0
2019-02-19,EURCAD,-1,1.0,0.0,0.0
2019-02-19,EURUSD,-1,1.0,0.0,0.0
2019-02-19,GBPCAD,1,1.0,0.0,0.0
2019-02-19,NZDUSD,1,3.0,0.0,0.0
2019-02-19,USDCHF,1,1.0,0.0,0.0
2019-02-20,AUDUSD,-1,1.0,0.0,0.0
2019-02-20,CADJPY,1,1.0,0.0,0.0
2019-02-20,EURCAD,-1,1.0,0.0,0.0
2019-02-20,EURUSD,-1,1.0,0.0,0.0
2019-02-20,GBPCAD,1,1.0,0.0,0.0
2019-02-20,NZDUSD,1,3.0,0.0,0.0
2019-02-20,USDCHF,1,1.0,0.0,0.0
2019-02-21,CADJPY,1,1.0,0.0,0.0
2019-02-21,GBPCAD,1,1.0,0.0,0.0
2019-02-21,NZDUSD,1,3.0,0.0,0.0
2019-02-21,USDCHF,1,1.0,0.0,0.0
2019-02-22,CADJPY,1,1.0,0.0,0.0
2019-02-22,GBPCAD,1,1.0,0.0,0.0
2019-02-22,NZDUSD,1,1.0,0.0,0.0
2019-02-22,USDCHF,1,1.0,0.0,0.0
2019-02-25,AUDCHF,1,1.0,0.0,0.0
2019-02-25,AUDJPY,1,1.0,0.0,0.0
2019-02-25,CADJPY,1,1.0,0.0,0.0
2019-02-25,EURCAD,-1,1.0,0.0,0.0
2019-02-25,EURGBP,-1,1.0,0.0,0.0
2019-02-25,GBPCAD,1,1.0,0.0,0.0
2019-02-25,USDCHF,1,1.0,0.0,0.0
2019-02-26,AUDCHF,1,1.0,0.0,0.0
2019-02-26,AUDJPY,1,1.0,0.0,0.0
2019-02-26,CADJPY,1,1.0,0.0,0.0
2019-02-26,EURGBP,-1,1.0,0.0,0.0
2019-02-26,GBPCAD,1,1.0,0.0,0.0
2019-02-26,USDCHF,1,1.0,0.0,0.0
2019-02-27,AUDCHF,1,1.0,0.0,0.0
2019-02-27,AUDJPY,1,1.0,0.0,0.0
2019-02-27,CADJPY,1,1.0,0.0,0.0
2019-02-27,EURGBP,-1,1.0,0.0,0.0
2019-02-27,GBPCAD,1,1.0,0.0,0.0
2019-02-27,USDCHF,1,1.0,0.0,0.0
2019-02-28,AUDCHF,1,1.0,0.0,0.0
2019-02-28,AUDJPY,1,1.0,0.0,0.0
2019-02-28,CADJPY,1,1.0,0.0,0.0
2019-02-28,GBPCAD,1,1.0,0.0,0.0
2019-02-28,USDCHF,1,1.0,0.0,0.0
2019-03-01,AUDJPY,1,1.0,0.0,0.0
2019-03-01,EURCAD,1,1.0,0.0,0.0
2019-03-01,GBPCAD,1,1.0,0.0,0.0
2019-03-04,AUDJPY,1,1.0,0.0,0.0
2019-03-04,EURCAD,1,3.0,0.0,0.0
2019-03-04,GBPCAD,1,1.0,0.0,0.0
2019-03-05,AUDJPY,1,1.0,0.0,0.0
2019-03-05,EURCAD,1,3.0,0.0,0.0
2019-03-05,GBPCAD,1,1.0,0.0,0.0
2019-03-06,AUDCHF,-1,2.9551944897444553,0.0,0.0
2019-03-06,AUDJPY,1,0.9850648299148184,0.0,0.0
2019-03-06,EURCAD,1,5.910388979488911,0.0,0.0
2019-03-06,GBPCAD,1,0.9850648299148184,0.0,0.0
2019-03-07,AUDCHF,-1,3.0,0.0,0.0
2019-03-07,EURCAD,1,3.0,0.0,0.0
2019-03-07,GBPUSD,-1,1.0,0.0,0.0
2019-03-08,AUDCHF,-1,1.0,0.0,0.0
2019-03-08,GBPUSD,-1,1.0,0.0,0.0
2019-03-11,AUDCHF,-1,1.0,0.0,0.0
2019-03-11,GBPUSD,-1,1.0,0.0,0.0
2019-03-12,CADJPY,1,3.0,0.0,0.0
2019-03-12,EURAUD,1,1.0,0.0,0.0
2019-03-12,EURGBP,1,1.0,0.0,0.0
2019-03-13,AUDCHF,-1,1.0,0.0,0.0
2019-03-13,CADJPY,1,3.0,0.0,0.0
2019-03-13,EURAUD,1,1.0,0.0,0.0
2019-03-13,EURGBP,1,1.0,0.0,0.0
2019-03-14,AUDCHF,-1,1.0,0.0,0.0
2019-03-14,AUDUSD,-1,1.0,0.0,0.0
2019-03-14,CADCHF,-1,1.0,0.0,0.0
2019-03-14,CADJPY,1,3.0,0.0,0.0
2019-03-14,EURAUD,1,1.0,0.0,0.0
2019-03-14,EURCHF,-1,1.0,0.0,0.0
2019-03-14,GBPNZD,1,3.0,0.0,0.0
2019-03-14,GBPUSD,1,1.0,0.0,0.0
2019-03-15,AUDCHF,-1,1.0,0.0,0.0
2019-03-15,AUDUSD,-1,1.0,0.0,0.0
2019-03-15,CADCHF,-1,1.0,0.0,0.0
2019-03-15,CADJPY,1,3.0,0.0,0.0
2019-03-15,EURAUD,1,1.0,0.0,0.0
2019-03-15,EURCHF,-1,1.0,0.0,0.0
2019-03-15,GBPNZD,1,3.0,0.0,0.0
2019-03-15,GBPUSD,1,1.0,0.0,0.0
2019-03-18,AUDCHF,-1,1.0,0.0,0.0
2019-03-18,AUDJPY,1,1.0,0.0,0.0
2019-03-18,CADCHF,-1,1.0,0.0,0.0
2019-03-18,CADJPY,1,3.0,0.0,0.0
2019-03-18,EURAUD,1,1.0,0.0,0.0
2019-03-18,EURCHF,-1,1.0,0.0,0.0
2019-03-18,GBPNZD,1,3.0,0.0,0.0
2019-03-18,GBPUSD,1,1.0,0.0,0.0
2019-03-19,AUDCHF,-1,1.0,0.0,0.0
2019-03-19,AUDJPY,1,1.0,0.0,0.0
2019-03-19,CADCHF,-1,1.0,0.0,0.0
2019-03-19,CADJPY,1,3.0,0.0,0.0
2019-03-19,EURAUD,1,1.0,0.0,0.0
2019-03-19,EURCHF,-1,1.0,0.0,0.0
2019-03-19,EURGBP,1,1.0,0.0,0.0
2019-03-19,EURUSD,1,1.0,0.0,0.0
2019-03-19,GBPAUD,1,1.0,0.0,0.0
2019-03-19,GBPCHF,-1,1.0,0.0,0.0
2019-03-19,GBPNZD,1,3.0,0.0,0.0
2019-03-19,GBPUSD,1,1.0,0.0,0.0
2019-03-20,AUDCHF,-1,1.0,0.0,0.0
2019-03-20,AUDJPY,1,1.0,0.0,0.0
2019-03-20,CADCHF,-1,1.0,0.0,0.0
2019-03-20,CADJPY,1,3.0,0.0,0.0
2019-03-20,EURAUD,1,1.0,0.0,0.0
2019-03-20,EURCHF,-1,1.0,0.0,0.0
2019-03-20,EURGBP,1,1.0,0.0,0.0
2019-03-20,EURUSD,1,1.0,0.0,0.0
2019-03-20,GBPAUD,1,1.0,0.0,0.0
2019-03-20,GBPCHF,-1,1.0,0.0,0.0
2019-03-20,GBPNZD,1,3.0,0.0,0.0
2019-03-20,GBPUSD,1,1.0,0.0,0.0
2019-03-21,AUDCAD,1,1.0,0.0,0.0
2019-03-21,AUDCHF,-1,1.0,0.0,0.0
2019-03-21,EURAUD,1,1.0,0.0,0.0
2019-03-21,EURCHF,-1,1.0,0.0,0.0
2019-03-21,EURUSD,1,1.0,0.0,0.0
2019-03-21,GBPUSD,1,1.0,0.0,0.0
2019-03-22,AUDCAD,1,1.0,0.0,0.0
2019-03-22,AUDCHF,-1,1.0,0.0,0.0
2019-03-22,EURAUD,1,1.0,0.0,0.0
2019-03-22,EURCHF,-1,1.0,0.0,0.0
2019-03-22,GBPCHF,-1,1.0,0.0,0.0
2019-03-22,NZDJPY,-1,1.0,0.0,0.0
2019-03-25,AUDCAD,1,3.0,0.0,0.0
2019-03-25,AUDCHF,-1,1.0,0.0,0.0
2019-03-25,EURAUD,1,1.0,0.0,0.0
2019-03-25,EURUSD,-1,1.0,0.0,0.0
2019-03-25,GBPAUD,-1,1.0,0.0,0.0
2019-03-25,GBPCHF,-1,1.0,0.0,0.0
2019-03-25,NZDJPY,-1,1.0,0.0,0.0
2019-03-26,AUDCAD,1,3.0,0.0,0.0
2019-03-26,AUDCHF,-1,1.0,0.0,0.0
2019-03-26,EURUSD,-1,1.0,0.0,0.0
2019-03-26,GBPAUD,-1,1.0,0.0,0.0
2019-03-26,GBPCHF,-1,1.0,0.0,0.0
2019-03-27,AUDCAD,1,3.0,0.0,0.0
2019-03-27,AUDCHF,-1,1.0,0.0,0.0
2019-03-27,EURUSD,-1,1.0,0.0,0.0
2019-03-27,GBPAUD,-1,1.0,0.0,0.0
2019-03-27,GBPCHF,-1,1.0,0.0,0.0
2019-03-28,AUDCAD,1,3.0,0.0,0.0
2019-03-28,AUDCHF,-1,1.0,0.0,0.0
2019-03-28,EURAUD,-1,1.0,0.0,0.0
2019-03-28,EURUSD,-1,1.0,0.0,0.0
2019-03-28,GBPAUD,-1,1.0,0.0,0.0
2019-03-28,GBPCAD,-1,1.0,0.0,0.0
2019-03-28,GBPCHF,-1,1.0,0.0,0.0
2019-03-28,NZDJPY,-1,3.0,0.0,0.0
2019-03-29,AUDCAD,1,3.0,0.0,0.0
2019-03-29,AUDCHF,-1,1.0,0.0,0.0
2019-03-29,EURAUD,-1,1.0,0.0,0.0
2019-03-29,EURUSD,-1,1.0,0.0,0.0
2019-03-29,GBPAUD,-1,1.0,0.0,0.0
2019-03-29,GBPCAD,-1,1.0,0.0,0.0
2019-03-29,GBPCHF,-1,3.0,0.0,0.0
2019-03-29,NZDJPY,-1,3.0,0.0,0.0
2019-03-29,NZDUSD,-1,1.0,0.0,0.0
2019-04-01,AUDCAD,1,1.0,0.0,0.0
2019-04-01,AUDCHF,-1,1.0,0.0,0.0
2019-04-01,EURAUD,-1,3.0,0.0,0.0
2019-04-01,EURUSD,-1,1.0,0.0,0.0
2019-04-01,GBPAUD,-1,1.0,0.0,0.0
2019-04-01,GBPCAD,-1,1.0,0.0,0.0
2019-04-01,NZDJPY,-1,1.0,0.0,0.0
2019-04-01,NZDUSD,-1,1.0,0.0,0.0
2019-04-01,USDCHF,1,1.0,0.0,0.0
2019-04-02,EURAUD,-1,2.9551944897444553,0.0,0.0
2019-04-02,EURUSD,-1,0.9850648299148184,0.0,0.0
2019-04-02,GBPAUD,-1,0.9850648299148184,0.0,0.0
2019-04-02,GBPCAD,-1,2.9551944897444553,0.0,0.0
2019-04-02,GBPCHF,1,0.9850648299148184,0.0,0.0
2019-04-02,GBPUSD,1,0.9850648299148184,0.0,0.0
2019-04-02,NZDCAD,-1,2.9551944897444553,0.0,0.0
2019-04-02,NZDJPY,-1,0.9850648299148184,0.0,0.0
2019-04-02,NZDUSD,-1,2.9551944897444553,0.0,0.0
2019-04-02,USDCHF,1,0.9850648299148184,0.0,0.0
2019-04-03,AUDCAD,-1,0.689545380940373,0.0,0.0
2019-04-03,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-03,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-03,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-03,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-03,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-03,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-03,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-03,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-03,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-03,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-04,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-04,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-04,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-04,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-04,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-04,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-04,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-04,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-04,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-05,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-05,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-05,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-05,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-05,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-05,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-05,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-05,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-05,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-08,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-08,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-08,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-08,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-08,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-08,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-08,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-08,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-08,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-08,USDJPY,-1,0.689545380940373,0.0,0.0
2019-04-09,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-09,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-09,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-09,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-09,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-09,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-09,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-09,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-09,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-09,USDJPY,-1,0.689545380940373,0.0,0.0
2019-04-10,AUDCHF,1,0.689545380940373,0.0,0.0
2019-04-10,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-10,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-10,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-10,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-10,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-10,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-10,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-10,NZDUSD,-1,4.137272285642238,0.0,0.0
2019-04-10,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-10,USDJPY,-1,0.689545380940373,0.0,0.0
2019-04-11,AUDCHF,1,2.068636142821119,0.0,0.0
2019-04-11,AUDUSD,1,0.689545380940373,0.0,0.0
2019-04-11,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-11,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-11,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-11,GBPCAD,-1,0.689545380940373,0.0,0.0
2019-04-11,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-11,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-11,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-11,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-11,NZDUSD,-1,2.068636142821119,0.0,0.0
2019-04-11,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-12,AUDCHF,1,2.068636142821119,0.0,0.0
2019-04-12,AUDUSD,1,0.689545380940373,0.0,0.0
2019-04-12,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-12,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-12,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-12,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-12,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-12,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-12,NZDJPY,-1,0.689545380940373,0.0,0.0
2019-04-12,NZDUSD,-1,2.068636142821119,0.0,0.0
2019-04-12,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-15,AUDCHF,1,2.068636142821119,0.0,0.0
2019-04-15,AUDUSD,1,0.689545380940373,0.0,0.0
2019-04-15,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-15,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-15,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-15,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-15,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-15,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-15,NZDUSD,-1,2.068636142821119,0.0,0.0
2019-04-15,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-16,AUDCHF,1,2.068636142821119,0.0,0.0
2019-04-16,AUDUSD,1,0.689545380940373,0.0,0.0
2019-04-16,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-16,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-16,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-16,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-16,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-16,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-16,NZDUSD,-1,2.068636142821119,0.0,0.0
2019-04-16,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-17,AUDCHF,1,2.068636142821119,0.0,0.0
2019-04-17,AUDUSD,1,0.689545380940373,0.0,0.0
2019-04-17,EURAUD,-1,2.068636142821119,0.0,0.0
2019-04-17,EURUSD,-1,0.689545380940373,0.0,0.0
2019-04-17,GBPAUD,-1,2.068636142821119,0.0,0.0
2019-04-17,GBPCHF,1,0.689545380940373,0.0,0.0
2019-04-17,GBPUSD,1,0.689545380940373,0.0,0.0
2019-04-17,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-04-17,NZDUSD,-1,2.068636142821119,0.0,0.0
2019-04-17,USDCHF,1,0.689545380940373,0.0,0.0
2019-04-18,AUDCHF,1,0.9850648299148184,0.0,0.0
2019-04-18,AUDUSD,1,0.9850648299148184,0.0,0.0
2019-04-18,EURAUD,-1,0.9850648299148184,0.0,0.0
2019-04-18,EURUSD,-1,0.9850648299148184,0.0,0.0
2019-04-18,GBPAUD,-1,0.9850648299148184,0.0,0.0
2019-04-18,GBPCHF,1,2.9551944897444553,0.0,0.0
2019-04-18,GBPUSD,1,0.9850648299148184,0.0,0.0
2019-04-18,NZDCAD,-1,5.910388979488911,0.0,0.0
2019-04-18,NZDUSD,-1,0.9850648299148184,0.0,0.0
2019-04-18,USDCHF,1,0.9850648299148184,0.0,0.0
2019-04-19,AUDCHF,1,0.9850648299148184,0.0,0.0
2019-04-19,AUDUSD,1,0.9850648299148184,0.0,0.0
2019-04-19,EURAUD,-1,0.9850648299148184,0.0,0.0
2019-04-19,EURUSD,-1,0.9850648299148184,0.0,0.0
2019-04-19,GBPAUD,-1,0.9850648299148184,0.0,0.0
2019-04-19,GBPCHF,1,2.9551944897444553,0.0,0.0
2019-04-19,NZDCAD,-1,5.910388979488911,0.0,0.0
2019-04-19,NZDUSD,-1,0.9850648299148184,0.0,0.0
2019-04-22,AUDCHF,1,0.9850648299148184,0.0,0.0
2019-04-22,AUDUSD,1,0.9850648299148184,0.0,0.0
2019-04-22,EURAUD,-1,0.9850648299148184,0.0,0.0
2019-04-22,EURUSD,-1,0.9850648299148184,0.0,0.0
2019-04-22,GBPAUD,-1,0.9850648299148184,0.0,0.0
2019-04-22,GBPCHF,1,2.9551944897444553,0.0,0.0
2019-04-22,NZDCAD,-1,5.910388979488911,0.0,0.0
2019-04-22,NZDUSD,-1,0.9850648299148184,0.0,0.0
2019-04-23,AUDCHF,1,0.9850648299148184,0.0,0.0
2019-04-23,EURAUD,-1,0.9850648299148184,0.0,0.0
2019-04-23,EURUSD,-1,0.9850648299148184,0.0,0.0
2019-04-23,GBPCHF,1,2.9551944897444553,0.0,0.0
2019-04-23,NZDCAD,-1,5.910388979488911,0.0,0.0
2019-04-23,NZDUSD,-1,0.9850648299148184,0.0,0.0
2019-04-24,AUDCHF,1,1.0,0.0,0.0
2019-04-24,AUDUSD,-1,3.0,0.0,0.0
2019-04-24,EURAUD,-1,1.0,0.0,0.0
2019-04-24,EURUSD,-1,1.0,0.0,0.0
2019-04-24,GBPCHF,1,3.0,0.0,0.0
2019-04-24,NZDCAD,-1,6.0,0.0,0.0
2019-04-25,AUDCAD,-1,2.2984846031345763,0.0,0.0
2019-04-25,AUDCHF,1,0.7661615343781921,0.0,0.0
2019-04-25,AUDUSD,-1,2.2984846031345763,0.0,0.0
2019-04-25,EURUSD,-1,0.7661615343781921,0.0,0.0
2019-04-25,GBPCHF,1,0.7661615343781921,0.0,0.0
2019-04-25,NZDCAD,-1,4.5969692062691525,0.0,0.0
2019-04-25,USDJPY,-1,2.2984846031345763,0.0,0.0
2019-04-26,AUDCAD,-1,2.2984846031345763,0.0,0.0
2019-04-26,AUDCHF,1,0.7661615343781921,0.0,0.0
2019-04-26,AUDUSD,-1,2.2984846031345763,0.0,0.0
2019-04-26,GBPCHF,1,0.7661615343781921,0.0,0.0
2019-04-26,NZDCAD,-1,4.5969692062691525,0.0,0.0
2019-04-26,USDJPY,-1,2.2984846031345763,0.0,0.0
2019-04-29,AUDCAD,-1,0.9850648299148184,0.0,0.0
2019-04-29,AUDCHF,1,0.9850648299148184,0.0,0.0
2019-04-29,AUDUSD,-1,2.9551944897444553,0.0,0.0
2019-04-29,CADJPY,-1,0.9850648299148184,0.0,0.0
2019-04-29,GBPCHF,1,0.9850648299148184,0.0,0.0
2019-04-29,NZDCAD,-1,5.910388979488911,0.0,0.0
2019-04-29,USDJPY,-1,2.9551944897444553,0.0,0.0
2019-04-30,AUDCAD,-1,3.447726904701865,0.0,0.0
2019-04-30,AUDCHF,1,0.5746211507836442,0.0,0.0
2019-04-30,AUDUSD,-1,1.7238634523509324,0.0,0.0
2019-04-30,CADJPY,-1,0.5746211507836442,0.0,0.0
2019-04-30,EURAUD,1,1.7238634523509324,0.0,0.0
2019-04-30,GBPCHF,1,0.5746211507836442,0.0,0.0
2019-04-30,NZDCAD,-1,3.447726904701865,0.0,0.0
2019-04-30,USDJPY,-1,1.7238634523509324,0.0,0.0
2019-05-01,AUDCAD,-1,2.068636142821119,0.0,0.0
2019-05-01,AUDCHF,1,0.3447726904701865,0.0,0.0
2019-05-01,AUDJPY,-1,0.3447726904701865,0.0,0.0
2019-05-01,AUDUSD,-1,2.068636142821119,0.0,0.0
2019-05-01,CADJPY,-1,0.3447726904701865,0.0,0.0
2019-05-01,EURAUD,1,2.068636142821119,0.0,0.0
2019-05-01,GBPAUD,1,0.3447726904701865,0.0,0.0
2019-05-01,GBPCHF,1,0.3447726904701865,0.0,0.0
2019-05-01,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-05-01,USDCAD,1,0.3447726904701865,0.0,0.0
2019-05-01,USDJPY,-1,1.0343180714105595,0.0,0.0
2019-05-02,AUDCAD,-1,2.068636142821119,0.0,0.0
2019-05-02,AUDJPY,-1,0.3447726904701865,0.0,0.0
2019-05-02,AUDUSD,-1,2.068636142821119,0.0,0.0
2019-05-02,CADJPY,-1,1.0343180714105595,0.0,0.0
2019-05-02,EURAUD,1,2.068636142821119,0.0,0.0
2019-05-02,EURCAD,1,1.0343180714105595,0.0,0.0
2019-05-02,GBPAUD,1,0.3447726904701865,0.0,0.0
2019-05-02,GBPCHF,1,0.3447726904701865,0.0,0.0
2019-05-02,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-05-02,USDCAD,1,0.3447726904701865,0.0,0.0
2019-05-02,USDJPY,-1,1.0343180714105595,0.0,0.0
2019-05-03,AUDCAD,-1,2.068636142821119,0.0,0.0
2019-05-03,AUDJPY,-1,0.3447726904701865,0.0,0.0
2019-05-03,AUDUSD,-1,2.068636142821119,0.0,0.0
2019-05-03,CADJPY,-1,1.0343180714105595,0.0,0.0
2019-05-03,EURAUD,1,2.068636142821119,0.0,0.0
2019-05-03,EURCAD,1,1.0343180714105595,0.0,0.0
2019-05-03,EURJPY,-1,0.3447726904701865,0.0,0.0
2019-05-03,GBPAUD,1,0.3447726904701865,0.0,0.0
2019-05-03,GBPCHF,1,0.3447726904701865,0.0,0.0
2019-05-03,GBPUSD,1,0.3447726904701865,0.0,0.0
2019-05-03,NZDCAD,-1,2.068636142821119,0.0,0.0
2019-05-03,USDCAD,1,0.3447726904701865,0.0,0.0
